Timestamp,WindSpeed,HoistPosition,TotalLoad,TrolleyPosition,CycleID,Point
2019.06.29 01:02:54.000,6.389,23.634,74.396,42.743,1.0,40.0
2019.06.29 01:02:55.000,6.389,25.51,74.384,45.926,1.0,41.0
2019.06.29 01:02:56.000,5.842,27.558,72.967,49.929,1.0,42.0
2019.06.29 01:02:57.000,5.842,28.492,71.023,53.57,1.0,43.0
2019.06.29 01:02:58.000,5.842,28.635,69.433,57.216,1.0,44.0
2019.06.29 01:02:59.000,5.842,28.624,70.074,59.586,1.0,45.0
2019.06.29 01:03:00.000,5.842,28.582,72.139,62.794,1.0,46.0
2019.06.29 01:03:01.000,4.748,27.915,72.107,65.749,1.0,47.0
2019.06.29 01:03:02.000,4.748,26.419,70.337,68.308,1.0,48.0
2019.06.29 01:03:03.000,4.783,24.635,70.926,70.541,1.0,49.0
2019.06.29 01:03:04.000,4.783,22.837,72.64,72.319,1.0,50.0
2019.06.29 01:03:05.000,5.104,20.996,74.816,73.775,1.0,51.0
2019.06.29 01:03:06.000,5.139,19.201,75.156,74.921,1.0,52.0
2019.06.29 01:03:07.000,5.139,17.643,76.261,75.741,1.0,53.0
2019.06.29 01:03:08.000,5.139,16.213,76.302,76.173,1.0,54.0
2019.06.29 01:03:09.000,5.139,14.955,77.009,76.492,1.0,55.0
2019.06.29 01:03:10.000,5.139,13.647,77.142,76.902,1.0,56.0
2019.06.29 01:03:11.000,5.148,12.713,77.479,77.109,1.0,57.0
2019.06.29 01:03:12.000,5.486,11.873,76.551,77.335,1.0,58.0
2019.06.29 01:03:13.000,5.495,11.114,76.339,77.365,1.0,59.0
2019.06.29 01:03:14.000,5.495,10.575,76.982,77.577,1.0,60.0
2019.06.29 01:03:15.000,5.495,10.081,76.958,77.811,1.0,61.0
2019.06.29 01:03:16.000,4.852,9.663,77.13,77.812,1.0,62.0
2019.06.29 01:03:17.000,5.434,9.324,76.521,78.048,1.0,63.0
2019.06.29 01:03:18.000,6.589,9.007,76.261,78.285,1.0,64.0
2019.06.29 01:03:19.000,7.135,8.68,75.883,78.269,1.0,65.0
2019.06.29 01:03:20.000,7.578001,8.331,75.896,78.264,1.0,66.0
2019.06.29 01:03:21.000,7.595,7.987,76.365,78.268,1.0,67.0
2019.06.29 01:03:22.000,7.595,7.786,76.501,78.262,1.0,68.0
2019.06.29 01:03:23.000,7.752,7.65,76.824,78.268,1.0,69.0
2019.06.29 01:03:24.000,7.752,7.531,76.803,78.265,1.0,70.0
2019.06.29 01:03:25.000,7.752,7.364,76.551,78.264,1.0,71.0
2019.06.29 01:03:26.000,7.439,7.102,76.138,78.263,1.0,72.0
2019.06.29 01:03:27.000,7.622,6.842,76.186,78.259,1.0,73.0
2019.06.29 01:03:28.000,7.622,6.856,76.491,78.259,1.0,74.0
2019.06.29 01:03:29.000,7.622,6.856,76.571,78.257,1.0,75.0
2019.06.29 01:03:30.000,7.622,6.856,76.361,78.257,1.0,76.0
2019.06.29 01:03:31.000,6.398,6.856,76.369,78.22,1.0,77.0
2019.06.29 01:03:32.000,6.675,6.814,76.147,78.091,1.0,78.0
2019.06.29 01:03:33.000,6.693,6.695,75.844,78.073,1.0,79.0
2019.06.29 01:03:34.000,6.693,6.586,75.992,78.078,1.0,80.0
2019.06.29 01:03:35.000,6.693,6.464,76.358,78.079,1.0,81.0
2019.06.29 01:03:36.000,6.884,6.278,76.589,78.078,1.0,82.0
2019.06.29 01:03:37.000,6.884,6.155,76.544,78.065,1.0,83.0
2019.06.29 01:03:38.000,6.884,6.139,76.146,77.964,1.0,84.0
2019.06.29 01:03:39.000,6.884,6.116,76.22,77.825,1.0,85.0
2019.06.29 01:03:40.000,6.884,6.081,75.958,77.792,1.0,86.0
2019.06.29 01:03:41.000,6.467,5.923,75.425,77.804,1.0,87.0
2019.06.29 01:03:42.000,6.467,5.475,75.622,77.801,1.0,88.0
2019.06.29 01:03:43.000,6.467,4.654,73.582,77.816,1.0,89.0
2019.06.29 01:03:44.000,6.467,2.948,72.341,78.032,1.0,90.0
2019.06.29 01:03:45.000,6.467,1.135,72.688,78.283,1.0,91.0
2019.06.29 01:03:46.000,6.172,0.011,76.119,78.439,1.0,92.0
2019.06.29 01:03:47.000,6.172,-1.217,77.651,78.486,1.0,93.0
2019.06.29 01:03:48.000,6.172,-2.499,78.113,78.464,1.0,94.0
2019.06.29 01:03:49.000,6.172,-3.476,76.492,78.468,1.0,95.0
2019.06.29 01:03:50.000,6.172,-3.986,78.599,78.462,1.0,96.0
2019.06.29 01:03:51.000,5.53,-4.398,77.755,78.469,1.0,97.0
2019.06.29 01:03:52.000,5.53,-4.834,77.676,78.467,1.0,98.0
2019.06.29 01:03:53.000,5.53,-5.27,71.004,78.666,1.0,99.0
2019.06.29 01:03:54.000,5.53,-5.55,53.148,78.811,1.0,100.0
2019.06.29 01:05:04.600,5.304,2.819,18.08,34.899,2.0,0.0
2019.06.29 01:05:05.600,4.957,2.819,14.571,34.899,2.0,1.0
2019.06.29 01:05:06.600,4.957,2.819,14.443,34.899,2.0,2.0
2019.06.29 01:05:07.600,6.858,2.956,17.003,34.899,2.0,3.0
2019.06.29 01:05:08.600,6.858,3.085,26.902,34.899,2.0,4.0
2019.06.29 01:05:09.600,6.858,3.23,38.121,35.021,2.0,5.0
2019.06.29 01:05:10.600,6.042,3.534,48.669,35.233,2.0,6.0
2019.06.29 01:05:11.600,6.05,4.705,53.012,35.447,2.0,7.0
2019.06.29 01:05:12.600,6.05,6.643,53.756,35.897,2.0,8.0
2019.06.29 01:05:13.600,6.05,9.185,53.174,36.551,2.0,9.0
2019.06.29 01:05:14.600,6.285,11.799,51.827,37.64,2.0,10.0
2019.06.29 01:05:15.600,5.79,14.455,50.748,38.738,2.0,11.0
2019.06.29 01:05:16.600,6.649,17.058,50.124,39.842,2.0,12.0
2019.06.29 01:05:17.600,6.649,19.674,50.065,41.511,2.0,13.0
2019.06.29 01:05:18.600,6.649,22.266,49.762,43.825,2.0,14.0
2019.06.29 01:05:19.600,6.649,24.897,49.67,46.661,2.0,15.0
2019.06.29 01:05:20.600,4.271,27.514,49.486,49.54,2.0,16.0
2019.06.29 01:05:21.600,5.174,29.254,48.109,52.254,2.0,17.0
2019.06.29 01:05:22.600,5.469,30.349,46.851,55.237,2.0,18.0
2019.06.29 01:05:23.600,5.486,30.711,45.396,59.02,2.0,19.0
2019.06.29 01:05:24.600,5.486,30.691,46.823,62.158,2.0,20.0
2019.06.29 01:05:25.600,5.608,30.213,46.79,65.259,2.0,21.0
2019.06.29 01:05:26.600,5.608,29.009,46.828,67.924,2.0,22.0
2019.06.29 01:05:27.600,5.608,27.551,47.116,70.283,2.0,23.0
2019.06.29 01:05:28.600,6.606,25.971,48.322,72.238,2.0,24.0
2019.06.29 01:05:29.600,6.753,24.088,49.624,74.39,2.0,25.0
2019.06.29 01:05:30.600,6.944,22.458,49.86,75.927,2.0,26.0
2019.06.29 01:05:31.600,6.944,20.795,50.244,76.976,2.0,27.0
2019.06.29 01:05:32.600,7.161,19.684,50.312,77.592,2.0,28.0
2019.06.29 01:05:33.600,7.257,18.038,50.557,78.203,2.0,29.0
2019.06.29 01:05:34.600,7.257,16.547,51.026,78.824,2.0,30.0
2019.06.29 01:05:35.600,5.885,15.105,51.105,79.215,2.0,31.0
2019.06.29 01:05:36.600,6.05,13.809,51.326,79.573,2.0,32.0
2019.06.29 01:05:37.600,6.059,12.564,51.208,79.79,2.0,33.0
2019.06.29 01:05:38.600,6.059,11.592,51.898,79.841,2.0,34.0
2019.06.29 01:05:39.600,6.059,10.889,51.921,80.012,2.0,35.0
2019.06.29 01:05:40.600,6.172,10.388,52.495,80.323,2.0,36.0
2019.06.29 01:05:41.600,6.172,9.981,51.838,80.325,2.0,37.0
2019.06.29 01:05:42.600,7.135,9.565,51.987,80.321,2.0,38.0
2019.06.29 01:05:43.600,7.543,9.231,51.813,80.393,2.0,39.0
2019.06.29 01:05:44.600,7.543,8.93,51.821,80.427,2.0,40.0
2019.06.29 01:05:45.600,6.406,8.71,52.053,80.416,2.0,41.0
2019.06.29 01:05:46.600,6.762,8.602,51.647,80.418,2.0,42.0
2019.06.29 01:05:47.600,6.762,8.548,51.538,80.416,2.0,43.0
2019.06.29 01:05:48.600,6.762,8.492,51.368,80.419,2.0,44.0
2019.06.29 01:05:49.600,6.797,8.252,50.91,80.436,2.0,45.0
2019.06.29 01:05:50.600,7.344,7.997,50.96,80.468,2.0,46.0
2019.06.29 01:05:51.600,7.344,7.742,50.936,80.563,2.0,47.0
2019.06.29 01:05:52.600,7.344,7.487,51.361,80.568,2.0,48.0
2019.06.29 01:05:53.600,7.344,7.238,51.412,80.565,2.0,49.0
2019.06.29 01:05:54.600,7.344,7.082,51.697,80.566,2.0,50.0
2019.06.29 01:05:55.600,5.321,6.965,51.581,80.566,2.0,51.0
2019.06.29 01:05:56.600,5.729,6.73,51.458,80.567,2.0,52.0
2019.06.29 01:05:57.600,5.833,6.448,51.011,80.568,2.0,53.0
2019.06.29 01:05:58.600,6.137,6.387,51.413,80.566,2.0,54.0
2019.06.29 01:05:59.600,6.259,6.389,51.334,80.573,2.0,55.0
2019.06.29 01:06:00.600,5.938,6.389,51.3,80.575,2.0,56.0
2019.06.29 01:06:01.600,5.946,6.389,50.946,80.575,2.0,57.0
2019.06.29 01:06:02.600,5.964,6.389,50.894,80.579,2.0,58.0
2019.06.29 01:06:03.600,5.964,6.337,51.046,80.819,2.0,59.0
2019.06.29 01:06:04.600,5.964,6.254,50.96,80.821,2.0,60.0
2019.06.29 01:06:05.600,5.339,6.055,50.894,80.747,2.0,61.0
2019.06.29 01:06:06.600,5.339,5.523,50.884,80.679,2.0,62.0
2019.06.29 01:06:07.600,5.339,5.082,51.156,80.652,2.0,63.0
2019.06.29 01:06:08.600,5.339,4.734,51.324,80.665,2.0,64.0
2019.06.29 01:06:09.600,5.339,4.428,51.875,80.655,2.0,65.0
2019.06.29 01:06:10.600,4.991,4.262,51.859,80.66,2.0,66.0
2019.06.29 01:06:11.600,5.365,4.242,51.958,80.659,2.0,67.0
2019.06.29 01:06:12.600,5.373,4.232,51.73,80.657,2.0,68.0
2019.06.29 01:06:13.600,5.373,4.219,51.688,80.658,2.0,69.0
2019.06.29 01:06:14.600,5.373,4.099,51.162,80.657,2.0,70.0
2019.06.29 01:06:15.600,4.714,3.828,51.582,80.657,2.0,71.0
2019.06.29 01:06:16.600,4.905,3.598,51.353,80.657,2.0,72.0
2019.06.29 01:06:17.600,4.931,3.352,51.499,80.66,2.0,73.0
2019.06.29 01:06:18.600,4.931,3.149,51.113,80.66,2.0,74.0
2019.06.29 01:06:19.600,4.931,2.907,51.369,80.66,2.0,75.0
2019.06.29 01:06:20.600,5.13,2.61,51.442,80.66,2.0,76.0
2019.06.29 01:06:21.600,5.495,2.241,50.837,80.66,2.0,77.0
2019.06.29 01:06:22.600,6.163,1.783,50.963,80.66,2.0,78.0
2019.06.29 01:06:23.600,6.163,1.319,50.942,80.66,2.0,79.0
2019.06.29 01:06:24.600,6.163,0.849,51.481,80.66,2.0,80.0
2019.06.29 01:06:25.600,5.278,0.364,51.371,80.66,2.0,81.0
2019.06.29 01:06:26.600,5.66,-0.152,51.411,80.66,2.0,82.0
2019.06.29 01:06:27.600,6.519001,-0.717,51.492,80.66,2.0,83.0
2019.06.29 01:06:28.600,6.519001,-1.289,51.574,80.66,2.0,84.0
2019.06.29 01:06:29.600,6.519001,-1.851,51.67,80.66,2.0,85.0
2019.06.29 01:06:30.600,4.835,-2.301,51.901,80.66,2.0,86.0
2019.06.29 01:06:31.600,5.825,-2.554,52.124,80.761,2.0,87.0
2019.06.29 01:06:32.600,5.825,-2.811,52.085,80.805,2.0,88.0
2019.06.29 01:06:33.600,6.076,-3.062,51.895,80.792,2.0,89.0
2019.06.29 01:06:34.600,6.337,-3.31,51.745,80.795,2.0,90.0
2019.06.29 01:06:35.600,6.441,-3.549,51.801,80.79,2.0,91.0
2019.06.29 01:06:36.600,6.441,-3.754,51.88,80.794,2.0,92.0
2019.06.29 01:06:37.600,6.571,-3.907,51.863,80.791,2.0,93.0
2019.06.29 01:06:38.600,6.571,-4.061,51.877,80.732,2.0,94.0
2019.06.29 01:06:39.600,6.675,-4.221,51.922,80.551,2.0,95.0
2019.06.29 01:06:40.600,6.033,-4.334,51.993,80.447,2.0,96.0
2019.06.29 01:06:41.600,6.033,-4.493,51.911,80.31,2.0,97.0
2019.06.29 01:06:42.600,6.033,-4.77,51.65,80.304,2.0,98.0
2019.06.29 01:06:43.600,6.033,-5.049,51.548,80.313,2.0,99.0
2019.06.29 01:06:44.600,6.033,-5.391,50.199,80.313,2.0,100.0
2019.06.29 01:06:45.600,4.557,-5.547,37.259,80.308,2.0,101.0
2019.06.29 01:06:46.600,4.8,-5.545,25.301,80.31,2.0,102.0
2019.06.29 01:06:47.600,4.931,-5.523,16.857,80.308,2.0,103.0
2019.06.29 01:06:48.600,5.469,-5.436,21.119,80.309,2.0,104.0
2019.06.29 01:06:49.600,5.469,-5.284,28.408,80.306,2.0,105.0
2019.06.29 01:06:50.600,5.009,-5.276,39.18,80.313,2.0,106.0
2019.06.29 01:06:51.600,6.502,-5.276,48.134,80.416,2.0,107.0
2019.06.29 01:06:52.600,6.502,-5.276,50.408,80.457,2.0,108.0
2019.06.29 01:06:53.600,6.502,-5.276,48.386,80.481,2.0,109.0
2019.06.29 01:06:54.600,6.502,-5.256,46.061,80.487,2.0,110.0
2019.06.29 01:06:55.600,3.889,-5.166,46.775,80.484,2.0,111.0
2019.06.29 01:06:56.600,4.531,-5.168,48.897,80.524,2.0,112.0
2019.06.29 01:06:57.600,4.583,-5.14,51.629,80.53,2.0,113.0
2019.06.29 01:06:58.600,4.583,-5.095,52.097,80.664,2.0,114.0
2019.06.29 01:06:59.600,4.583,-5.095,52.009,80.929,2.0,115.0
2019.06.29 01:07:00.600,3.776,-5.095,51.988,80.978,2.0,116.0
2019.06.29 01:07:01.600,4.323,-5.095,52.115,80.96,2.0,117.0
2019.06.29 01:07:02.600,4.34,-5.095,52.306,80.961,2.0,118.0
2019.06.29 01:07:03.600,4.34,-5.095,52.36,80.96,2.0,119.0
2019.06.29 01:07:04.600,4.427,-5.048,52.551,80.863,2.0,120.0
2019.06.29 01:07:05.600,4.583,-5.011,52.696,80.697,2.0,121.0
2019.06.29 01:07:06.600,5.443,-4.93,53.05,80.447,2.0,122.0
2019.06.29 01:07:07.600,6.189,-4.932,52.676,80.426,2.0,123.0
2019.06.29 01:07:08.600,6.762,-4.968,52.311,80.5,2.0,124.0
2019.06.29 01:07:09.600,7.37,-5.007,51.775,80.685,2.0,125.0
2019.06.29 01:07:10.600,7.205,-5.063,51.864,80.743,2.0,126.0
2019.06.29 01:07:11.600,7.205,-5.124,52.13,80.719,2.0,127.0
2019.06.29 01:07:12.600,7.205,-5.184,52.318,80.724,2.0,128.0
2019.06.29 01:07:13.600,7.205,-5.225,52.375,80.722,2.0,129.0
2019.06.29 01:07:14.600,7.205,-5.306,52.368,80.724,2.0,130.0
2019.06.29 01:07:15.600,8.047,-5.573,52.414,80.722,2.0,131.0
2019.06.29 01:07:16.600,8.047,-5.835,52.549,80.724,2.0,132.0
2019.06.29 01:07:17.600,8.047,-6.122,52.679,80.724,2.0,133.0
2019.06.29 01:07:18.600,8.047,-6.355,52.443,80.723,2.0,134.0
2019.06.29 01:07:19.600,8.047,-6.582,52.391,80.723,2.0,135.0
2019.06.29 01:07:20.600,6.458,-6.807,52.51,80.723,2.0,136.0
2019.06.29 01:07:21.600,6.458,-7.032,52.506,80.723,2.0,137.0
2019.06.29 01:07:22.600,6.641,-7.264,52.566,80.723,2.0,138.0
2019.06.29 01:07:23.600,6.944,-7.488,52.582,80.723,2.0,139.0
2019.06.29 01:07:24.600,6.944,-7.73,52.611,80.723,2.0,140.0
2019.06.29 01:07:25.600,6.207,-7.963,50.992,80.723,2.0,141.0
2019.06.29 01:07:26.600,6.207,-8.012,41.037,80.723,2.0,142.0
2019.06.29 01:07:27.600,6.207,-7.952,35.536,80.666,2.0,143.0
2019.06.29 01:07:28.600,6.207,-8.234,27.372,80.662,2.0,144.0
2019.06.29 01:07:29.600,6.207,-8.188,23.626,80.661,2.0,145.0
2019.06.29 01:07:30.600,6.623,-8.188,16.246,80.659,2.0,146.0
2019.06.29 01:07:31.600,7.188,-8.188,13.458,80.66,2.0,147.0
2019.06.29 01:07:32.600,7.188,-8.188,14.703,80.66,2.0,148.0
2019.06.29 01:07:33.600,7.188,-8.188,15.357,80.66,2.0,149.0
2019.06.29 01:07:34.600,7.188,-8.188,15.622,80.66,2.0,150.0
2019.06.29 01:07:35.600,5.425,-8.188,15.554,80.66,2.0,151.0
2019.06.29 01:07:36.600,5.425,-8.188,14.768,80.66,2.0,152.0
2019.06.29 01:07:37.600,5.425,-8.188,14.13,80.66,2.0,153.0
2019.06.29 01:07:38.600,6.51,-8.188,13.668,80.66,2.0,154.0
2019.06.29 01:07:39.600,6.606,-8.188,13.504,80.66,2.0,155.0
2019.06.29 01:07:40.600,5.512,-8.188,13.566,80.66,2.0,156.0
2019.06.29 01:07:41.600,5.59,-8.188,13.688,80.66,2.0,157.0
2019.06.29 01:07:42.600,5.599,-8.188,13.818,80.66,2.0,158.0
2019.06.29 01:07:43.600,5.599,-8.188,13.733,80.66,2.0,159.0
2019.06.29 01:07:44.600,5.859,-8.188,13.682,80.66,2.0,160.0
2019.06.29 01:07:45.600,5.495,-8.188,13.578,80.66,2.0,161.0
2019.06.29 01:07:46.600,5.495,-8.188,13.591,80.66,2.0,162.0
2019.06.29 01:07:47.600,5.495,-8.188,13.759,80.66,2.0,163.0
2019.06.29 01:07:48.600,5.495,-8.188,14.062,80.66,2.0,164.0
2019.06.29 01:07:49.600,5.495,-8.188,14.444,80.66,2.0,165.0
2019.06.29 01:07:50.600,5.582,-8.188,14.851,80.66,2.0,166.0
2019.06.29 01:07:51.600,6.345,-8.188,15.105,80.66,2.0,167.0
2019.06.29 01:07:52.600,6.354,-8.188,15.074,80.66,2.0,168.0
2019.06.29 01:07:53.600,6.354,-8.188,14.73,80.66,2.0,169.0
2019.06.29 01:07:54.600,6.354,-8.188,14.236,80.66,2.0,170.0
2019.06.29 01:07:55.600,6.389,-8.188,13.851,80.66,2.0,171.0
2019.06.29 01:07:56.600,6.389,-8.188,13.609,80.66,2.0,172.0
2019.06.29 01:07:57.600,6.389,-8.188,13.541,80.66,2.0,173.0
2019.06.29 01:07:58.600,6.389,-8.188,13.601,80.66,2.0,174.0
2019.06.29 01:07:59.600,6.389,-8.188,13.891,80.66,2.0,175.0
2019.06.29 01:08:00.600,5.894,-8.188,14.246,80.66,2.0,176.0
2019.06.29 01:08:01.600,5.903,-8.188,14.613,80.66,2.0,177.0
2019.06.29 01:08:02.600,5.903,-8.188,14.875,80.66,2.0,178.0
2019.06.29 01:08:03.600,5.903,-8.188,14.92,80.66,2.0,179.0
2019.06.29 01:08:04.600,5.903,-8.188,14.841,80.66,2.0,180.0
2019.06.29 01:08:05.600,5.321,-8.188,14.755,80.66,2.0,181.0
2019.06.29 01:08:06.600,5.339,-8.188,14.723,80.66,2.0,182.0
2019.06.29 01:08:07.600,5.339,-8.188,14.696,80.66,2.0,183.0
2019.06.29 01:08:08.600,5.339,-8.188,14.59,80.66,2.0,184.0
2019.06.29 01:08:09.600,5.425,-8.188,14.385,80.66,2.0,185.0
2019.06.29 01:08:10.600,5.043,-8.188,14.141,80.66,2.0,186.0
2019.06.29 01:08:11.600,5.052,-8.188,13.969,80.66,2.0,187.0
2019.06.29 01:08:12.600,5.148,-8.188,13.913,80.66,2.0,188.0
2019.06.29 01:08:13.600,5.573,-8.188,14.037,80.66,2.0,189.0
2019.06.29 01:08:14.600,6.233,-8.188,14.279,80.66,2.0,190.0
2019.06.29 01:08:15.600,6.076,-8.188,14.603,80.66,2.0,191.0
2019.06.29 01:08:16.600,6.076,-8.188,14.907,80.66,2.0,192.0
2019.06.29 01:08:17.600,6.076,-8.188,15.045,80.66,2.0,193.0
2019.06.29 01:08:18.600,6.076,-8.188,14.972,80.66,2.0,194.0
2019.06.29 01:08:19.600,6.076,-8.188,14.816,80.66,2.0,195.0
2019.06.29 01:09:38.800,7.734,3.049,22.036,41.396,3.0,0.0
2019.06.29 01:09:39.800,7.734,3.054,20.28,41.396,3.0,1.0
2019.06.29 01:09:40.800,4.679,3.217,22.932,41.396,3.0,2.0
2019.06.29 01:09:41.800,4.679,3.491,34.733,41.396,3.0,3.0
2019.06.29 01:09:42.800,6.302001,4.118,43.414,41.396,3.0,4.0
2019.06.29 01:09:43.800,6.78,5.807,55.707,41.396,3.0,5.0
2019.06.29 01:09:44.800,7.405,8.109,59.414,41.396,3.0,6.0
2019.06.29 01:09:45.800,7.101,10.574,57.41,41.396,3.0,7.0
2019.06.29 01:09:46.800,7.101,13.052,55.747,41.582,3.0,8.0
2019.06.29 01:09:47.800,7.101,15.531,54.603,42.152,3.0,9.0
2019.06.29 01:09:48.800,7.309,18.033,54.587,42.882,3.0,10.0
2019.06.29 01:09:49.800,7.7,20.608,54.542,44.357,3.0,11.0
2019.06.29 01:09:50.800,7.127,22.915,54.301,46.26,3.0,12.0
2019.06.29 01:09:51.800,7.127,25.247,54.19,48.571,3.0,13.0
2019.06.29 01:09:52.800,7.127,27.926,53.04,51.637,3.0,14.0
2019.06.29 01:09:53.800,7.127,29.289,51.586,54.586,3.0,15.0
2019.06.29 01:09:54.800,7.222,29.881,50.217,57.878,3.0,16.0
2019.06.29 01:09:55.800,6.372,29.891,50.678,61.18,3.0,17.0
2019.06.29 01:09:56.800,6.545,29.771,51.737,64.359,3.0,18.0
2019.06.29 01:09:57.800,7.214,28.851,51.658,67.563,3.0,19.0
2019.06.29 01:09:58.800,7.639,27.183,51.006,70.492,3.0,20.0
2019.06.29 01:09:59.800,7.639,25.421,51.749,73.138,3.0,21.0
2019.06.29 01:10:00.800,7.552001,23.644,53.342,75.395,3.0,22.0
2019.06.29 01:10:01.800,7.552001,21.818,54.699,77.31,3.0,23.0
2019.06.29 01:10:02.800,7.552001,19.976,54.962,78.523,3.0,24.0
2019.06.29 01:10:03.800,7.552001,18.118,55.219,79.34,3.0,25.0
2019.06.29 01:10:04.800,7.552001,16.288,55.486,79.77,3.0,26.0
2019.06.29 01:10:05.800,5.616,14.485,55.601,79.744,3.0,27.0
2019.06.29 01:10:06.800,5.634,13.451,56.273,79.729,3.0,28.0
2019.06.29 01:10:07.800,5.634,12.018,56.424,79.738,3.0,29.0
2019.06.29 01:10:08.800,5.634,10.623,56.861,79.82,3.0,30.0
2019.06.29 01:10:09.800,5.894,9.68,56.578,80.105,3.0,31.0
2019.06.29 01:10:10.800,5.165,9.055,57.072,80.21,3.0,32.0
2019.06.29 01:10:11.800,5.304,8.413,57.087,80.228,3.0,33.0
2019.06.29 01:10:12.800,5.321,8.03,56.668,80.291,3.0,34.0
2019.06.29 01:10:13.800,5.33,7.898,57.021,80.346,3.0,35.0
2019.06.29 01:10:14.800,5.451,7.678,55.574,80.412,3.0,36.0
2019.06.29 01:10:15.800,5.139,7.308,56.083,80.394,3.0,37.0
2019.06.29 01:10:16.800,5.139,7.093,55.74,80.395,3.0,38.0
2019.06.29 01:10:17.800,5.139,6.931,56.462,80.468,3.0,39.0
2019.06.29 01:10:18.800,5.139,6.7,55.495,80.613,3.0,40.0
2019.06.29 01:10:19.800,5.139,6.585,56.182,80.625,3.0,41.0
2019.06.29 01:10:20.800,4.722,6.591,56.094,80.622,3.0,42.0
2019.06.29 01:10:21.800,5.191,6.591,56.654,80.623,3.0,43.0
2019.06.29 01:10:22.800,5.191,6.591,55.595,80.619,3.0,44.0
2019.06.29 01:10:23.800,5.191,6.591,55.781,80.621,3.0,45.0
2019.06.29 01:10:24.800,5.191,6.591,55.916,80.619,3.0,46.0
2019.06.29 01:10:25.800,4.809,6.591,55.89,80.619,3.0,47.0
2019.06.29 01:10:26.800,5.017,6.591,55.968,80.618,3.0,48.0
2019.06.29 01:10:27.800,5.252,6.591,55.829,80.705,3.0,49.0
2019.06.29 01:10:28.800,5.295,6.591,55.771,80.736,3.0,50.0
2019.06.29 01:10:29.800,5.868001,6.555,55.643,80.73,3.0,51.0
2019.06.29 01:10:30.800,5.703,6.496,55.742,80.735,3.0,52.0
2019.06.29 01:10:31.800,5.703,6.422,55.774,80.73,3.0,53.0
2019.06.29 01:10:32.800,6.146,6.279,55.645,80.738,3.0,54.0
2019.06.29 01:10:33.800,6.701,6.02,55.294,80.733,3.0,55.0
