Timestamp,IsStartTime,IsEndTime,CraneOn_P100,Wind_Speed,Hoist_Position,Hoist_TotalLoad,Hoist_TaredLoad,Hoist_LoadCell1,Hoist_LoadCell2,Hoist_LoadCell3,Hoist_LoadCell4,Trolley_Position,Boom_Position,ContainerSize,StraddleLane1,StraddleLane2,TwistLockAreLocked,TwistLockedAreUnlocked,SpreaderIsLanded,Mode
2023.06.23 12:00:00.000,0,0,0,2.153,21.936,18.816,0,4.804,4.753,4.563,4.695,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:00.200,0,0,0,2.161,21.85,18.802,0,4.712,4.837,4.63,4.622,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:00.400,0,0,0,2.161,21.85,18.802,0,4.712,4.837,4.63,4.622,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:00.600,0,0,0,2.144,21.769,18.805,0,4.642,4.919,4.666,4.576,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:00.800,0,0,0,2.144,21.769,18.805,0,4.642,4.919,4.666,4.576,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:01.000,0,0,0,2.144,21.769,18.805,0,4.642,4.919,4.666,4.576,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:01.200,0,0,0,2.248,21.661,18.81,0,4.579,4.982,4.704,4.542,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:01.400,0,0,0,2.248,21.661,18.81,0,4.579,4.982,4.704,4.542,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:01.600,0,0,0,2.248,21.661,18.81,0,4.579,4.982,4.704,4.542,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:01.800,0,0,0,2.248,21.572,18.818,0,4.548,5.027,4.708,4.534,75.567,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:02.000,0,0,0,2.248,21.572,18.818,0,4.548,5.027,4.708,4.534,75.567,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:02.200,0,0,0,2.292,21.572,18.818,0,4.548,5.027,4.708,4.534,75.567,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:02.400,0,0,0,2.292,21.473,18.801,0,4.545,5.016,4.691,4.548,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:02.600,0,0,0,2.292,21.473,18.801,0,4.545,5.016,4.691,4.548,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:02.800,0,0,0,2.3,21.372,18.842,0,4.592,4.994,4.648,4.606,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:03.000,0,0,0,2.3,21.372,18.842,0,4.592,4.994,4.648,4.606,75.569,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:03.200,0,0,0,2.3,21.372,18.842,0,4.592,4.994,4.648,4.606,75.569,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:03.400,0,0,0,2.335,21.283,18.818,0,4.635,4.93,4.605,4.646,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:03.600,0,0,0,2.335,21.283,18.818,0,4.635,4.93,4.605,4.646,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:03.800,0,0,0,2.405,21.283,18.818,0,4.635,4.93,4.605,4.646,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:04.000,0,0,0,2.405,21.184,18.843,0,4.727,4.849,4.533,4.733,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:04.200,0,0,0,2.405,21.184,18.843,0,4.727,4.849,4.533,4.733,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:04.400,0,0,0,2.283,21.184,18.843,0,4.727,4.849,4.533,4.733,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:04.600,0,0,0,2.283,21.088,18.838,0,4.807,4.76,4.479,4.791,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:04.800,0,0,0,2.283,21.088,18.838,0,4.807,4.76,4.479,4.791,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:05.000,0,0,0,2.257,20.994,18.841,0,4.889,4.675,4.423,4.853,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:05.200,0,0,0,2.257,20.994,18.841,0,4.889,4.675,4.423,4.853,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:05.400,0,0,0,2.274,20.915,18.838,0,4.945,4.613,4.394,4.884,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:05.600,0,0,0,2.274,20.915,18.838,0,4.945,4.613,4.394,4.884,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:05.800,0,0,0,2.274,20.915,18.838,0,4.945,4.613,4.394,4.884,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:06.000,0,0,0,2.205,20.808,18.842,0,4.987,4.569,4.381,4.904,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:06.200,0,0,0,2.205,20.808,18.842,0,4.987,4.569,4.381,4.904,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:06.400,0,0,0,2.205,20.808,18.842,0,4.987,4.569,4.381,4.904,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:06.600,0,0,0,2.205,20.773,18.963,0,5.064,4.585,4.389,4.924,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:06.800,0,0,0,2.205,20.773,18.963,0,5.064,4.585,4.389,4.924,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:07.000,0,0,0,2.075,20.773,18.963,0,5.064,4.585,4.389,4.924,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:07.200,0,0,0,2.075,20.749,18.808,0,4.993,4.56,4.379,4.875,75.569,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:07.400,0,0,0,2.075,20.749,18.808,0,4.993,4.56,4.379,4.875,75.569,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:07.600,0,0,0,2.066,20.743,18.898,0,5.01,4.61,4.433,4.844,75.569,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:07.800,0,0,0,2.066,20.743,18.898,0,5.01,4.61,4.433,4.844,75.569,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:08.000,0,0,0,2.066,20.743,18.898,0,5.01,4.61,4.433,4.844,75.569,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:08.200,0,0,0,2.083,20.743,18.881,0,4.933,4.685,4.504,4.758,75.567,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:08.400,0,0,0,2.083,20.743,18.881,0,4.933,4.685,4.504,4.758,75.567,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:08.600,0,0,0,2.109,20.743,18.881,0,4.933,4.685,4.504,4.758,75.567,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:08.800,0,0,0,2.109,20.743,18.791,0,4.837,4.735,4.54,4.678,75.569,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:09.000,0,0,0,2.109,20.743,18.791,0,4.837,4.735,4.54,4.678,75.569,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:09.200,0,0,0,1.988,20.743,18.866,0,4.776,4.831,4.644,4.615,75.569,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:09.400,0,0,0,1.988,20.743,18.866,0,4.776,4.831,4.644,4.615,75.569,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:09.600,0,0,0,1.988,20.743,18.866,0,4.776,4.831,4.644,4.615,75.569,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:09.800,0,0,0,2.023,20.743,18.815,0,4.691,4.866,4.66,4.597,75.569,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:10.000,0,0,0,2.023,20.743,18.815,0,4.691,4.866,4.66,4.597,75.567,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:10.200,0,0,0,2.023,20.743,18.815,0,4.691,4.866,4.66,4.597,75.567,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:10.400,0,0,0,2.023,20.743,18.783,0,4.646,4.897,4.675,4.564,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:10.600,0,0,0,2.023,20.743,18.783,0,4.646,4.897,4.675,4.564,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:10.800,0,0,0,2.04,20.743,18.783,0,4.646,4.897,4.675,4.564,75.57,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:11.000,0,0,0,2.04,20.743,18.819,0,4.636,4.913,4.677,4.591,75.567,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:11.200,0,0,0,2.04,20.743,18.819,0,4.636,4.913,4.677,4.591,75.567,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:11.400,0,0,0,1.944,20.743,18.775,0,4.656,4.87,4.655,4.593,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:11.600,0,0,0,1.944,20.743,18.775,0,4.656,4.87,4.655,4.593,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:11.800,0,0,0,1.944,20.743,18.775,0,4.656,4.87,4.655,4.593,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:12.000,0,0,0,1.918,20.743,18.862,0,4.726,4.86,4.625,4.65,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:12.200,0,0,0,1.918,20.743,18.862,0,4.726,4.86,4.625,4.65,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:12.400,0,0,0,1.927,20.743,18.862,0,4.726,4.86,4.625,4.65,75.568,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:12.600,0,0,0,1.927,20.743,18.812,0,4.794,4.785,4.551,4.68,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:12.800,0,0,0,1.927,20.743,18.812,0,4.794,4.785,4.551,4.68,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:13.000,0,0,0,1.901,20.743,18.813,0,4.888,4.712,4.479,4.733,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:13.200,0,0,0,1.901,20.743,18.813,0,4.888,4.712,4.479,4.733,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:13.400,0,0,0,1.901,20.743,18.813,0,4.888,4.712,4.479,4.733,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:13.600,0,0,0,1.927,20.743,18.805,0,4.96,4.649,4.425,4.769,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:13.800,0,0,0,1.927,20.743,18.805,0,4.96,4.649,4.425,4.769,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:14.000,0,0,0,2.101,20.743,18.805,0,4.96,4.649,4.425,4.769,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:14.200,0,0,0,2.101,20.743,18.803,0,5.023,4.579,4.403,4.796,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:14.400,0,0,0,2.101,20.743,18.803,0,5.023,4.579,4.403,4.796,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:14.600,0,0,0,2.101,20.743,18.818,0,5.065,4.541,4.396,4.815,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:14.800,0,0,0,2.101,20.743,18.818,0,5.065,4.541,4.396,4.815,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:15.000,0,0,0,2.101,20.743,18.818,0,5.065,4.541,4.396,4.815,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:15.200,0,0,0,2.031,20.743,18.833,0,5.059,4.532,4.439,4.802,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:15.400,0,0,0,2.031,20.743,18.833,0,5.059,4.532,4.439,4.802,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:15.600,0,0,0,2.023,20.743,18.833,0,5.059,4.532,4.439,4.802,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:15.800,0,0,0,2.023,20.743,18.851,0,5.025,4.555,4.49,4.78,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:16.000,0,0,0,2.023,20.743,18.851,0,5.025,4.555,4.49,4.78,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:16.200,0,0,0,2.005,20.743,18.849,0,4.967,4.61,4.531,4.739,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:16.400,0,0,0,2.005,20.743,18.849,0,4.967,4.61,4.531,4.739,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:16.600,0,0,0,2.005,20.743,18.849,0,4.967,4.61,4.531,4.739,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:16.800,0,0,0,1.97,20.743,18.869,0,4.903,4.687,4.579,4.7,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:17.000,0,0,0,1.97,20.743,18.869,0,4.903,4.687,4.579,4.7,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:17.200,0,0,0,2.135,20.743,18.869,0,4.903,4.687,4.579,4.7,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:17.400,0,0,0,2.135,20.746,18.84,0,4.8,4.779,4.612,4.647,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:17.600,0,0,0,2.135,20.746,18.84,0,4.8,4.779,4.612,4.647,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:17.800,0,0,0,2.153,20.739,18.848,0,4.713,4.864,4.642,4.627,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:18.000,0,0,0,2.153,20.739,18.848,0,4.713,4.864,4.642,4.627,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:18.200,0,0,0,2.153,20.739,18.848,0,4.713,4.864,4.642,4.627,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:18.400,0,0,0,2.066,20.708,18.764,0,4.64,4.876,4.629,4.619,75.566,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:18.600,0,0,0,2.066,20.708,18.764,0,4.64,4.876,4.629,4.619,75.566,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:18.800,0,0,0,2.031,20.708,18.764,0,4.64,4.876,4.629,4.619,75.566,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:19.000,0,0,0,2.031,20.704,18.81,0,4.614,4.921,4.648,4.627,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:19.200,0,0,0,2.031,20.704,18.81,0,4.614,4.921,4.648,4.627,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:19.400,0,0,0,2.04,20.698,18.75,0,4.619,4.878,4.64,4.611,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:19.600,0,0,0,2.04,20.698,18.75,0,4.619,4.878,4.64,4.611,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:19.800,0,0,0,2.04,20.698,18.75,0,4.619,4.878,4.64,4.611,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:20.000,0,0,0,2.135,20.666,18.721,0,4.659,4.823,4.606,4.632,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:20.200,0,0,0,2.135,20.666,18.721,0,4.659,4.823,4.606,4.632,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:20.400,0,0,0,2.144,20.666,18.721,0,4.659,4.823,4.606,4.632,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:20.600,0,0,0,2.144,20.639,18.788,0,4.764,4.801,4.605,4.617,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:20.800,0,0,0,2.144,20.639,18.788,0,4.764,4.801,4.605,4.617,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:21.000,0,0,0,2.127,20.641,18.786,0,4.851,4.712,4.574,4.647,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:21.200,0,0,0,2.127,20.641,18.786,0,4.851,4.712,4.574,4.647,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:21.400,0,0,0,2.092,20.641,18.786,0,4.851,4.712,4.574,4.647,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:21.600,0,0,0,2.092,20.641,18.795,0,4.922,4.666,4.543,4.662,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:21.800,0,0,0,2.092,20.641,18.795,0,4.922,4.666,4.543,4.662,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:22.000,0,0,0,2.205,20.641,18.876,0,5.019,4.604,4.534,4.717,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:22.200,0,0,0,2.205,20.641,18.876,0,5.019,4.604,4.534,4.717,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:22.400,0,0,0,2.205,20.641,18.876,0,5.019,4.604,4.534,4.717,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:22.600,0,0,0,2.205,20.641,18.877,0,5.065,4.544,4.514,4.753,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:22.800,0,0,0,2.205,20.641,18.877,0,5.065,4.544,4.514,4.753,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:23.000,0,0,0,2.049,20.641,18.877,0,5.065,4.544,4.514,4.753,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:23.200,0,0,0,2.049,20.641,18.817,0,5.062,4.493,4.501,4.76,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:23.400,0,0,0,2.049,20.641,18.817,0,5.062,4.493,4.501,4.76,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:23.600,0,0,0,2.083,20.641,18.843,0,5.074,4.52,4.471,4.776,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:23.800,0,0,0,2.083,20.641,18.843,0,5.074,4.52,4.471,4.776,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:24.000,0,0,0,2.083,20.641,18.843,0,5.074,4.52,4.471,4.776,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:24.200,0,0,0,1.936,20.641,18.821,0,5.045,4.555,4.457,4.763,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:24.400,0,0,0,1.936,20.641,18.821,0,5.045,4.555,4.457,4.763,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:24.600,0,0,0,1.944,20.641,18.821,0,5.045,4.555,4.457,4.763,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:24.800,0,0,0,1.944,20.641,18.813,0,4.988,4.637,4.438,4.748,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:25.000,0,0,0,1.944,20.641,18.813,0,4.988,4.637,4.438,4.748,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:25.200,0,0,0,2.023,20.641,18.805,0,4.89,4.733,4.458,4.723,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:25.400,0,0,0,2.023,20.641,18.805,0,4.89,4.733,4.458,4.723,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:25.600,0,0,0,2.023,20.641,18.805,0,4.89,4.733,4.458,4.723,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:25.800,0,0,0,2.066,20.642,18.811,0,4.821,4.783,4.477,4.728,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:26.000,0,0,0,2.066,20.642,18.811,0,4.821,4.783,4.477,4.728,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:26.200,0,0,0,2.092,20.642,18.811,0,4.821,4.783,4.477,4.728,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:26.400,0,0,0,2.092,20.645,18.817,0,4.722,4.864,4.534,4.696,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:26.600,0,0,0,2.092,20.645,18.817,0,4.722,4.864,4.534,4.696,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:26.800,0,0,0,2.101,20.645,18.817,0,4.722,4.864,4.534,4.696,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:27.000,0,0,0,2.101,20.633,18.805,0,4.665,4.894,4.576,4.669,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:27.200,0,0,0,2.101,20.633,18.805,0,4.665,4.894,4.576,4.669,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:27.400,0,0,0,2.066,20.618,18.776,0,4.703,4.894,4.551,4.626,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:27.600,0,0,0,2.066,20.618,18.776,0,4.703,4.894,4.551,4.626,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:27.800,0,0,0,2.057,20.618,18.776,0,4.703,4.894,4.551,4.626,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:28.000,0,0,0,2.057,20.602,18.741,0,4.742,4.902,4.514,4.581,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:28.200,0,0,0,2.057,20.602,18.741,0,4.742,4.902,4.514,4.581,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:28.400,0,0,0,2.188,20.58,18.727,0,4.81,4.841,4.499,4.575,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:28.600,0,0,0,2.188,20.58,18.727,0,4.81,4.841,4.499,4.575,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:28.800,0,0,0,2.188,20.58,18.727,0,4.81,4.841,4.499,4.575,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:29.000,0,0,0,2.057,20.582,18.781,0,4.879,4.788,4.497,4.615,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:29.200,0,0,0,2.057,20.582,18.781,0,4.879,4.788,4.497,4.615,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:29.400,0,0,0,2.057,20.582,18.781,0,4.879,4.788,4.497,4.615,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:29.600,0,0,0,2.066,20.582,18.793,0,4.938,4.715,4.489,4.65,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:29.800,0,0,0,2.066,20.582,18.793,0,4.938,4.715,4.489,4.65,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:30.000,0,0,0,2.075,20.582,18.828,0,4.956,4.652,4.513,4.705,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:30.200,0,0,0,2.075,20.582,18.828,0,4.956,4.652,4.513,4.705,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:30.400,0,0,0,2.075,20.582,18.828,0,4.956,4.652,4.513,4.705,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:30.600,0,0,0,2.135,20.582,18.859,0,4.998,4.618,4.499,4.742,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:30.800,0,0,0,2.135,20.582,18.859,0,4.998,4.618,4.499,4.742,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:31.000,0,0,0,2.101,20.582,18.788,0,5.035,4.574,4.429,4.749,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:31.200,0,0,0,2.101,20.582,18.788,0,5.035,4.574,4.429,4.749,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:31.400,0,0,0,2.101,20.582,18.788,0,5.035,4.574,4.429,4.749,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:31.600,0,0,0,2.109,20.582,18.808,0,5.05,4.592,4.404,4.76,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:31.800,0,0,0,2.109,20.582,18.808,0,5.05,4.592,4.404,4.76,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:32.000,0,0,0,2.109,20.582,18.808,0,5.05,4.592,4.404,4.76,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:32.200,0,0,0,2.196,20.582,18.791,0,5.019,4.603,4.406,4.763,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:32.400,0,0,0,2.196,20.582,18.791,0,5.019,4.603,4.406,4.763,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:32.600,0,0,0,2.188,20.582,18.791,0,5.019,4.603,4.406,4.763,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:32.800,0,0,0,2.188,20.582,18.8,0,4.99,4.641,4.414,4.754,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:33.000,0,0,0,2.188,20.582,18.8,0,4.99,4.641,4.414,4.754,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:33.200,0,0,0,2.109,20.582,18.813,0,4.917,4.711,4.443,4.741,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:33.400,0,0,0,2.109,20.582,18.813,0,4.917,4.711,4.443,4.741,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:33.600,0,0,0,2.109,20.582,18.813,0,4.917,4.711,4.443,4.741,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:33.800,0,0,0,2.083,20.583,18.822,0,4.852,4.777,4.481,4.71,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:34.000,0,0,0,2.083,20.583,18.822,0,4.852,4.777,4.481,4.71,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:34.200,0,0,0,2.109,20.581,18.8,0,4.782,4.842,4.496,4.679,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:34.400,0,0,0,2.109,20.581,18.8,0,4.782,4.842,4.496,4.679,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:34.600,0,0,0,2.109,20.581,18.8,0,4.782,4.842,4.496,4.679,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:34.800,0,0,0,2.118,20.577,18.811,0,4.75,4.891,4.506,4.663,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:35.000,0,0,0,2.118,20.577,18.811,0,4.75,4.891,4.506,4.663,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:35.200,0,0,0,2.118,20.577,18.811,0,4.75,4.891,4.506,4.663,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:35.400,0,0,0,2.118,20.577,18.819,0,4.683,4.94,4.562,4.633,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:35.600,0,0,0,2.118,20.577,18.819,0,4.683,4.94,4.562,4.633,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:35.800,0,0,0,2.127,20.577,18.819,0,4.683,4.94,4.562,4.633,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:36.000,0,0,0,2.127,20.577,18.826,0,4.676,4.953,4.56,4.635,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:36.200,0,0,0,2.127,20.577,18.826,0,4.676,4.953,4.56,4.635,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:36.400,0,0,0,2.092,20.577,18.825,0,4.695,4.936,4.575,4.618,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:36.600,0,0,0,2.092,20.577,18.825,0,4.695,4.936,4.575,4.618,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:36.800,0,0,0,2.092,20.577,18.825,0,4.695,4.936,4.575,4.618,75.565,-0.33,40,0,0,0,1,0,0
2023.06.23 12:00:37.000,0,0,0,2.161,20.577,18.831,0,4.72,4.905,4.577,4.628,75.565,-0.33,40,0,0,0,1,0,0
