CycleID,Point,Trolley Position,Hoist Position,Date,Mode
16,80,26.2,5.623,23/06/2023 12:55,A
16,81,26.2,12.674,23/06/2023 12:55,A
16,82,23.287,16.07,23/06/2023 12:55,A
16,83,18.068,14.259,23/06/2023 12:55,A
16,84,11.359,13.448,23/06/2023 12:55,A
16,85,6.838,10.515,23/06/2023 12:55,A
16,86,4.583,10.209,23/06/2023 12:55,A
16,87,3.915,10.123,23/06/2023 12:55,A
16,88,3.701,6.735,23/06/2023 12:55,A
16,89,3.679,3.614,23/06/2023 12:55,A
16,90,3.696,3.363,23/06/2023 12:55,A
16,91,3.714,3.163,23/06/2023 12:55,A
16,92,3.716,2.81,23/06/2023 12:55,A
16,93,3.714,2.856,23/06/2023 12:55,A
16,94,3.711,3.337,23/06/2023 12:55,A
16,95,3.711,6.233,23/06/2023 12:55,A
16,96,4.397,14.443,23/06/2023 12:55,A
16,97,10.656,21.286,23/06/2023 12:56,A
16,98,21.321,22.781,23/06/2023 12:56,A
16,99,33.313,22.781,23/06/2023 12:56,A
16,100,41.16,22.781,23/06/2023 12:56,A
16,101,46.781,22.781,23/06/2023 12:56,A
16,102,48.919,22.784,23/06/2023 12:56,A
16,103,50.248,20.481,23/06/2023 12:56,A
16,104,50.441,19.899,23/06/2023 12:56,M
16,105,50.457,19.486,23/06/2023 12:56,M
16,106,50.456,18.756,23/06/2023 12:56,M
16,107,50.457,17.659,23/06/2023 12:56,M
16,108,50.457,16.837,23/06/2023 12:56,M
16,109,50.456,15.743,23/06/2023 12:56,M
16,110,50.458,14.802,23/06/2023 12:56,M
16,111,50.457,14.679,23/06/2023 12:56,M
16,112,50.459,14.679,23/06/2023 12:56,M
16,113,50.476,14.679,23/06/2023 12:56,M
16,114,50.541,14.744,23/06/2023 12:56,M
16,115,50.541,14.744,23/06/2023 12:56,M
16,116,50.541,14.468,23/06/2023 12:57,M
16,117,50.542,14.19,23/06/2023 12:57,M
16,118,50.541,14.218,23/06/2023 12:57,M
16,119,50.541,14.684,23/06/2023 12:57,M
16,120,50.541,15.261,23/06/2023 12:57,M
16,121,50.541,16.692,23/06/2023 12:57,M
16,122,50.503,23.046,23/06/2023 12:57,M
16,123,50.418,26.865,23/06/2023 12:57,A
16,124,47.498,27.032,23/06/2023 12:57,A
16,125,40.793,27.032,23/06/2023 12:57,A
16,126,30.793,27.032,23/06/2023 12:57,A
16,127,22.453,27.032,23/06/2023 12:57,A
16,128,16.153,24.433,23/06/2023 12:57,A
16,129,13.18,16.527,23/06/2023 12:57,A
16,130,11.732,11.446,23/06/2023 12:57,A
16,131,11.402,9.706,23/06/2023 12:57,A
16,132,11.319,5.424,23/06/2023 12:57,A
16,133,11.322,3.543,23/06/2023 12:57,A
16,134,11.322,3.322,23/06/2023 12:58,A
16,135,11.319,2.952,23/06/2023 12:58,A
16,136,11.32,2.682,23/06/2023 12:58,A
16,137,11.318,2.798,23/06/2023 12:58,A
16,138,11.317,3.485,23/06/2023 12:58,A
16,139,11.317,7.245,23/06/2023 12:58,A
16,140,12.467,15.88,23/06/2023 12:58,A
16,141,19.242,22.108,23/06/2023 12:58,A
16,142,29.611,22.866,23/06/2023 12:58,A
16,143,40.475,22.866,23/06/2023 12:58,A
16,144,46.983,22.866,23/06/2023 12:58,A
16,145,50.788,22.866,23/06/2023 12:58,A
16,146,52.383,21.547,23/06/2023 12:58,A
16,147,52.897,19.932,23/06/2023 12:58,A
16,148,53.032,19.905,23/06/2023 12:58,M
16,149,53.035,19.298,23/06/2023 12:58,M
16,150,53.034,18.28,23/06/2023 12:58,M
16,151,53.034,16.924,23/06/2023 12:58,M
16,152,53.034,15.582,23/06/2023 12:58,M
16,153,53.034,14.54,23/06/2023 12:59,M
16,154,53.051,14.747,23/06/2023 12:59,M
16,155,53.051,14.819,23/06/2023 12:59,M
16,156,53.051,15.068,23/06/2023 12:59,M
16,157,53.051,15.068,23/06/2023 12:59,M
16,158,53.09,15.071,23/06/2023 12:59,M
16,159,53.098,14.996,23/06/2023 12:59,M
16,160,53.157,14.929,23/06/2023 12:59,M
16,161,53.253,14.929,23/06/2023 12:59,M
16,162,53.252,14.509,23/06/2023 12:59,M
16,163,53.252,14.459,23/06/2023 12:59,M
16,164,53.252,14.459,23/06/2023 12:59,M
16,165,53.223,14.815,23/06/2023 12:59,M
16,166,53.223,15.146,23/06/2023 12:59,M
16,167,53.084,16.213,23/06/2023 12:59,M
16,168,52.62,16.516,23/06/2023 12:59,M
16,169,52.621,16.521,23/06/2023 12:59,M
16,170,52.623,17.094,23/06/2023 12:59,M
16,171,52.621,17.582,23/06/2023 12:59,M
16,172,52.621,17.582,23/06/2023 13:00,M
16,173,52.622,17.582,23/06/2023 13:00,M
16,174,52.663,17.582,23/06/2023 13:00,M
16,175,52.621,17.582,23/06/2023 13:00,M
16,176,52.611,17.582,23/06/2023 13:00,M
16,177,52.652,17.582,23/06/2023 13:00,M
16,178,52.616,17.582,23/06/2023 13:00,M
16,179,52.61,17.582,23/06/2023 13:00,M
16,180,52.638,17.58,23/06/2023 13:00,M
16,181,52.637,17.354,23/06/2023 13:00,M
16,182,52.638,16.845,23/06/2023 13:00,M
16,183,52.636,16.351,23/06/2023 13:00,M
16,184,52.636,16.402,23/06/2023 13:00,M
16,185,52.638,16.402,23/06/2023 13:00,M
16,186,52.636,16.402,23/06/2023 13:00,M
16,187,52.616,17.199,23/06/2023 13:00,M
16,188,52.566,20.786,23/06/2023 13:00,M
16,189,52.567,25.862,23/06/2023 13:00,A
16,190,50.686,26.106,23/06/2023 13:00,A
16,191,44.927,26.106,23/06/2023 13:01,A
16,192,36.28,26.106,23/06/2023 13:01,A
16,193,26.502,26.106,23/06/2023 13:01,A
16,194,16.839,26.106,23/06/2023 13:01,A
16,195,9.861,25.094,23/06/2023 13:01,A
16,196,6.166,17.829,23/06/2023 13:01,A
16,197,4.423,11.941,23/06/2023 13:01,A
16,198,3.896,10.355,23/06/2023 13:01,A
16,199,3.716,6.487,23/06/2023 13:01,A
16,200,3.734,3.596,23/06/2023 13:01,A
16,201,3.733,3.359,23/06/2023 13:01,A
16,202,3.733,3.11,23/06/2023 13:01,A
16,203,3.733,2.819,23/06/2023 13:01,A
17,0,55.812,14.414,23/06/2023 13:02,M
17,1,55.813,15.015,23/06/2023 13:02,M
17,2,55.812,15.929,23/06/2023 13:02,M
17,3,55.798,20.692,23/06/2023 13:03,M
17,4,55.325,24.139,23/06/2023 13:03,A
17,5,51.29,24.135,23/06/2023 13:03,A
17,6,43.358,24.135,23/06/2023 13:03,A
17,7,33.642,24.135,23/06/2023 13:03,A
17,8,25.134,24.135,23/06/2023 13:03,A
17,9,17.848,23.748,23/06/2023 13:03,A
17,10,13.891,19.243,23/06/2023 13:03,A
17,11,12.029,12.899,23/06/2023 13:03,A
17,12,11.463,10.754,23/06/2023 13:03,A
17,13,11.302,7.026,23/06/2023 13:03,A
17,14,11.312,3.736,23/06/2023 13:03,A
17,15,11.317,3.437,23/06/2023 13:03,A
17,16,11.317,3.239,23/06/2023 13:03,A
17,17,11.313,2.693,23/06/2023 13:03,A
17,18,11.315,2.8,23/06/2023 13:03,A
17,19,11.313,3.388,23/06/2023 13:03,A
17,20,11.297,3.494,23/06/2023 13:03,A
17,21,11.296,3.316,23/06/2023 13:03,A
17,22,11.309,3.139,23/06/2023 13:04,A
17,23,11.308,2.679,23/06/2023 13:04,A
18,0,58.331,14.443,23/06/2023 13:05,M
18,1,58.332,14.819,23/06/2023 13:05,M
18,2,58.332,14.819,23/06/2023 13:05,M
18,3,58.332,14.819,23/06/2023 13:05,M
18,4,58.332,14.819,23/06/2023 13:05,M
18,5,58.332,14.819,23/06/2023 13:05,M
18,6,58.085,14.819,23/06/2023 13:05,M
18,7,58.087,15.016,23/06/2023 13:05,M
18,8,58.088,15.07,23/06/2023 13:06,M
18,9,58.087,15.076,23/06/2023 13:06,M
18,10,58.087,15.076,23/06/2023 13:06,M
18,11,58.086,15.076,23/06/2023 13:06,M
18,12,58.088,15.076,23/06/2023 13:06,M
18,13,58.087,15.076,23/06/2023 13:06,M
18,14,58.086,15.076,23/06/2023 13:06,M
18,15,58.087,15.076,23/06/2023 13:06,M
18,16,58.087,15.076,23/06/2023 13:06,M
18,17,58.086,15.076,23/06/2023 13:06,M
18,18,58.087,15.076,23/06/2023 13:06,M
18,19,58.087,15.076,23/06/2023 13:06,M
18,20,58.086,15.076,23/06/2023 13:06,M
18,21,58.087,15.076,23/06/2023 13:06,M
18,22,58.087,15.076,23/06/2023 13:06,M
18,23,58.087,15.214,23/06/2023 13:06,M
18,24,58.088,16.009,23/06/2023 13:06,M
18,25,58.087,16.009,23/06/2023 13:06,M
18,26,58.058,16.182,23/06/2023 13:06,M
18,27,57.709,19.434,23/06/2023 13:07,M
18,28,57.707,19.688,23/06/2023 13:07,M
18,29,57.691,19.688,23/06/2023 13:07,M
18,30,57.691,19.688,23/06/2023 13:07,M
18,31,57.69,19.688,23/06/2023 13:07,M
18,32,57.691,19.688,23/06/2023 13:07,M
18,33,57.691,19.688,23/06/2023 13:07,M
18,34,57.69,19.688,23/06/2023 13:07,M
18,35,57.691,19.688,23/06/2023 13:07,M
18,36,57.691,19.688,23/06/2023 13:07,M
18,37,57.691,19.688,23/06/2023 13:07,M
18,38,57.691,19.688,23/06/2023 13:07,M
18,39,57.69,19.688,23/06/2023 13:07,M
18,40,57.691,19.688,23/06/2023 13:07,M
18,41,57.691,19.688,23/06/2023 13:07,M
18,42,57.69,19.688,23/06/2023 13:07,M
18,43,57.691,19.688,23/06/2023 13:07,M
18,44,57.691,19.688,23/06/2023 13:07,M
18,45,57.69,19.688,23/06/2023 13:07,M
18,46,57.691,19.688,23/06/2023 13:08,M
18,47,57.69,19.688,23/06/2023 13:08,M
18,48,57.69,19.688,23/06/2023 13:08,M
18,49,57.691,19.688,23/06/2023 13:08,M
18,50,57.69,19.688,23/06/2023 13:08,M
18,51,57.69,19.688,23/06/2023 13:08,M
18,52,57.691,19.688,23/06/2023 13:08,M
18,53,57.69,19.688,23/06/2023 13:08,M
18,54,57.69,19.688,23/06/2023 13:08,M
18,55,57.69,19.688,23/06/2023 13:08,M
18,56,57.691,19.688,23/06/2023 13:08,M
18,57,57.69,19.688,23/06/2023 13:08,M
18,58,57.691,19.688,23/06/2023 13:08,M
18,59,57.691,19.688,23/06/2023 13:08,M
18,60,57.69,19.688,23/06/2023 13:08,M
18,61,57.691,19.688,23/06/2023 13:08,M
18,62,57.69,19.688,23/06/2023 13:08,M
18,63,57.69,19.688,23/06/2023 13:08,M
18,64,57.691,19.688,23/06/2023 13:08,M
18,65,57.69,19.688,23/06/2023 13:09,M
18,66,57.69,19.688,23/06/2023 13:09,M
18,67,57.691,19.688,23/06/2023 13:09,M
18,68,57.69,19.688,23/06/2023 13:09,M
18,69,57.431,19.688,23/06/2023 13:09,A
18,70,56.357,19.688,23/06/2023 13:09,A
18,71,55.147,19.688,23/06/2023 13:09,A
18,72,53.965,19.688,23/06/2023 13:09,A
18,73,52.87,19.688,23/06/2023 13:09,A
18,74,50.665,19.688,23/06/2023 13:09,A
18,75,45.354,19.688,23/06/2023 13:09,A
18,76,37.017,19.688,23/06/2023 13:09,A
18,77,27.4,19.688,23/06/2023 13:09,A
18,78,18.925,19.688,23/06/2023 13:09,A
18,79,11.01,19.688,23/06/2023 13:09,A
18,80,6.704,18.289,23/06/2023 13:09,A
18,81,4.486,11.783,23/06/2023 13:09,A
18,82,3.905,10.404,23/06/2023 13:09,A
18,83,3.715,6.901,23/06/2023 13:10,A
18,84,3.735,3.666,23/06/2023 13:10,A
18,85,3.737,3.495,23/06/2023 13:10,A
18,86,3.737,3.363,23/06/2023 13:10,A
18,87,3.751,3.224,23/06/2023 13:10,A
18,88,3.752,3.075,23/06/2023 13:10,A
18,89,3.751,2.985,23/06/2023 13:10,A
19,0,60.655,14.429,23/06/2023 13:15,M
19,1,60.655,15.08,23/06/2023 13:15,M
19,2,60.655,15.078,23/06/2023 13:15,M
19,3,60.655,15.668,23/06/2023 13:15,M
19,4,60.453,18.56,23/06/2023 13:15,M
19,5,60.167,24.846,23/06/2023 13:15,M
19,6,59.647,27.461,23/06/2023 13:15,A
19,7,54.575,27.461,23/06/2023 13:16,A
19,8,45.763,27.461,23/06/2023 13:16,A
19,9,37.888,27.461,23/06/2023 13:16,A
19,10,28.923,27.461,23/06/2023 13:16,A
19,11,18.792,27.461,23/06/2023 13:16,A
19,12,11.118,26.83,23/06/2023 13:16,A
19,13,6.543,19.41,23/06/2023 13:16,A
19,14,4.6,12.797,23/06/2023 13:16,A
19,15,3.892,10.725,23/06/2023 13:16,A
19,16,3.749,7.271,23/06/2023 13:16,A
19,17,3.766,3.753,23/06/2023 13:16,A
19,18,3.77,3.386,23/06/2023 13:16,A
19,19,3.77,3.112,23/06/2023 13:16,A
19,20,3.768,2.8,23/06/2023 13:16,A
20,0,63.085,14.284,23/06/2023 13:17,M
20,1,63.085,14.682,23/06/2023 13:17,M
20,2,63.085,16.074,23/06/2023 13:17,M
20,3,62.832,21.762,23/06/2023 13:18,A
20,4,62.098,25.012,23/06/2023 13:18,A
20,5,57.085,25.009,23/06/2023 13:18,A
20,6,48.011,25.009,23/06/2023 13:18,A
20,7,38.731,25.009,23/06/2023 13:18,A
20,8,30.726,25.009,23/06/2023 13:18,A
20,9,22.014,25.009,23/06/2023 13:18,A
20,10,15.839,22.838,23/06/2023 13:18,A
20,11,12.97,15.435,23/06/2023 13:18,A
20,12,11.62,10.956,23/06/2023 13:18,A
20,13,11.361,9.642,23/06/2023 13:18,A
20,14,11.326,5.334,23/06/2023 13:18,A
20,15,11.347,3.373,23/06/2023 13:18,A
20,16,11.349,3.175,23/06/2023 13:18,A
20,17,11.349,2.769,23/06/2023 13:18,A
21,0,65.595,14.177,23/06/2023 13:20,M
21,1,65.53,14.899,23/06/2023 13:20,M
21,2,65.53,15.771,23/06/2023 13:20,M
21,3,65.53,15.771,23/06/2023 13:20,M
21,4,65.53,15.771,23/06/2023 13:20,M
21,5,65.53,16.075,23/06/2023 13:20,M
21,6,65.442,20.844,23/06/2023 13:20,M
21,7,64.686,22.684,23/06/2023 13:20,A
21,8,58.798,22.682,23/06/2023 13:20,A
21,9,48.96,22.682,23/06/2023 13:20,A
21,10,38.207,22.682,23/06/2023 13:20,A
21,11,28.729,22.682,23/06/2023 13:20,A
21,12,21.809,22.682,23/06/2023 13:20,A
21,13,16.652,22.238,23/06/2023 13:20,A
21,14,13.371,16.359,23/06/2023 13:20,A
21,15,11.825,11.352,23/06/2023 13:20,A
21,16,11.441,10.323,23/06/2023 13:20,A
21,17,11.344,6.575,23/06/2023 13:20,A
21,18,11.34,3.693,23/06/2023 13:20,A
21,19,11.344,3.319,23/06/2023 13:21,A
21,20,11.342,3.084,23/06/2023 13:21,A
21,21,11.34,2.698,23/06/2023 13:21,A
22,0,68.244,14.306,23/06/2023 13:22,M
22,1,68.228,14.868,23/06/2023 13:22,M
22,2,68.172,17.861,23/06/2023 13:22,M
22,3,67.938,23.543,23/06/2023 13:22,A
22,4,65.952,24.953,23/06/2023 13:22,A
22,5,59.688,24.953,23/06/2023 13:22,A
22,6,48.587,24.953,23/06/2023 13:22,A
22,7,39.515,24.953,23/06/2023 13:22,A
22,8,29.1,24.953,23/06/2023 13:22,A
22,9,18.919,24.953,23/06/2023 13:22,A
22,10,12.299,24.954,23/06/2023 13:22,A
22,11,9.276,23.796,23/06/2023 13:22,A
22,12,4.929,13.567,23/06/2023 13:22,A
22,13,3.974,10.658,23/06/2023 13:22,A
22,14,3.773,8.866,23/06/2023 13:22,A
22,15,3.812,4.712,23/06/2023 13:22,A
22,16,3.808,3.503,23/06/2023 13:22,A
22,17,3.809,3.392,23/06/2023 13:23,A
22,18,3.795,3.257,23/06/2023 13:23,A
22,19,3.78,3.118,23/06/2023 13:23,A
22,20,3.781,2.999,23/06/2023 13:23,A
23,0,70.525,14.418,23/06/2023 13:24,M
23,1,70.525,14.882,23/06/2023 13:24,M
23,2,70.506,18.324,23/06/2023 13:24,M
23,3,70.231,23.325,23/06/2023 13:24,A
23,4,66.952,23.493,23/06/2023 13:25,A
23,5,58.138,23.493,23/06/2023 13:25,A
23,6,48.166,23.493,23/06/2023 13:25,A
23,7,37.427,23.493,23/06/2023 13:25,A
23,8,28.387,23.493,23/06/2023 13:25,A
23,9,21.41,23.493,23/06/2023 13:25,A
23,10,15.682,21.941,23/06/2023 13:25,A
23,11,13.249,16,23/06/2023 13:25,A
23,12,11.773,11.227,23/06/2023 13:25,A
23,13,11.399,9.813,23/06/2023 13:25,A
23,14,11.373,5.598,23/06/2023 13:25,A
23,15,11.375,3.44,23/06/2023 13:25,A
23,16,11.373,3.329,23/06/2023 13:25,A
23,17,11.372,3.221,23/06/2023 13:25,A
23,18,11.368,3.106,23/06/2023 13:25,A
23,19,11.356,2.957,23/06/2023 13:25,A
23,20,11.357,2.845,23/06/2023 13:25,A
24,0,73.109,14.311,23/06/2023 13:27,M
24,1,73.11,14.827,23/06/2023 13:27,M
24,2,73.109,16.733,23/06/2023 13:27,M
24,3,72.877,22.817,23/06/2023 13:27,A
24,4,71.27,24.724,23/06/2023 13:27,A
24,5,64.095,24.724,23/06/2023 13:27,A
24,6,52.623,24.724,23/06/2023 13:27,A
24,7,41.444,24.724,23/06/2023 13:27,A
24,8,30.518,24.724,23/06/2023 13:27,A
24,9,20.317,24.724,23/06/2023 13:27,A
24,10,12.088,24.725,23/06/2023 13:27,A
24,11,7.109,20.768,23/06/2023 13:27,A
24,12,4.739,13.355,23/06/2023 13:27,A
24,13,3.709,10.846,23/06/2023 13:27,A
24,14,3.769,7.359,23/06/2023 13:28,A
24,15,3.769,3.798,23/06/2023 13:28,A
24,16,3.769,3.351,23/06/2023 13:28,A
24,17,3.769,2.953,23/06/2023 13:28,A
24,18,3.768,2.821,23/06/2023 13:28,A
24,19,3.764,3.31,23/06/2023 13:28,A
24,20,3.748,3.606,23/06/2023 13:28,A
24,21,3.752,3.433,23/06/2023 13:28,A
24,22,3.756,3.259,23/06/2023 13:28,A
24,23,3.755,2.864,23/06/2023 13:28,A
24,24,3.752,2.905,23/06/2023 13:28,A
24,25,3.752,3.505,23/06/2023 13:28,A
24,26,3.752,3.527,23/06/2023 13:28,A
24,27,3.76,3.33,23/06/2023 13:28,A
24,28,3.762,3.112,23/06/2023 13:28,A
24,29,3.758,3.079,23/06/2023 13:28,M
24,30,3.715,3.079,23/06/2023 13:28,M
24,31,3.685,3.236,23/06/2023 13:28,M
24,32,3.682,2.662,23/06/2023 13:28,M
24,33,3.683,2.519,23/06/2023 13:28,M
24,34,3.682,2.519,23/06/2023 13:29,M
24,35,3.681,2.519,23/06/2023 13:29,M
24,36,3.682,2.519,23/06/2023 13:29,M
24,37,3.682,2.519,23/06/2023 13:29,M
24,38,3.682,2.519,23/06/2023 13:29,M
24,39,3.682,2.519,23/06/2023 13:29,M
24,40,3.682,2.519,23/06/2023 13:29,M
24,41,3.682,2.519,23/06/2023 13:29,M
24,42,3.682,2.519,23/06/2023 13:29,M
24,43,3.682,2.519,23/06/2023 13:29,M
24,44,3.682,2.519,23/06/2023 13:29,M
24,45,3.682,2.519,23/06/2023 13:29,M
24,46,3.682,2.519,23/06/2023 13:29,M
24,47,3.682,2.519,23/06/2023 13:29,M
24,48,3.682,2.562,23/06/2023 13:29,M
24,49,3.682,3.038,23/06/2023 13:29,M
24,50,3.682,4.581,23/06/2023 13:29,M
24,51,3.681,11.332,23/06/2023 13:29,M
24,52,3.681,14.634,23/06/2023 13:29,M
24,53,3.682,14.785,23/06/2023 13:30,M
24,54,3.684,17.156,23/06/2023 13:30,M
24,55,3.681,17.154,23/06/2023 13:30,M
24,56,3.682,17.154,23/06/2023 13:30,M
24,57,3.682,19.854,23/06/2023 13:30,M
24,58,3.773,28.055,23/06/2023 13:30,M
24,59,4.034,31.819,23/06/2023 13:30,M
24,60,4.9,30.892,23/06/2023 13:30,M
24,61,6.296,30.798,23/06/2023 13:30,M
24,62,8.231,30.798,23/06/2023 13:30,M
24,63,11.524,30.798,23/06/2023 13:30,M
24,64,14.952,30.703,23/06/2023 13:30,M
24,65,19.877,30.027,23/06/2023 13:30,M
24,66,23.897,29.265,23/06/2023 13:30,M
24,67,26.873,28.47,23/06/2023 13:30,M
24,68,28.299,28.12,23/06/2023 13:30,A
24,69,28.441,24.106,23/06/2023 13:30,A
24,70,26.894,16.313,23/06/2023 13:30,A
24,71,22.593,13.046,23/06/2023 13:30,A
24,72,16.278,15.263,23/06/2023 13:30,A
24,73,10.153,14.819,23/06/2023 13:31,A
24,74,6.812,11.319,23/06/2023 13:31,A
24,75,4.667,10.216,23/06/2023 13:31,A
24,76,3.908,10.177,23/06/2023 13:31,A
24,77,3.714,7.049,23/06/2023 13:31,A
24,78,3.733,3.709,23/06/2023 13:31,A
24,79,3.733,3.386,23/06/2023 13:31,A
24,80,3.733,3.144,23/06/2023 13:31,A
24,81,3.743,2.799,23/06/2023 13:31,A
24,82,3.742,3.084,23/06/2023 13:31,A
24,83,3.741,3.622,23/06/2023 13:31,A
24,84,3.726,3.474,23/06/2023 13:31,A
24,85,3.742,3.295,23/06/2023 13:31,A
24,86,3.743,3.098,23/06/2023 13:31,A
24,87,3.741,2.823,23/06/2023 13:31,A
24,88,3.738,3.03,23/06/2023 13:31,A
24,89,3.739,3.613,23/06/2023 13:31,A
24,90,3.754,3.526,23/06/2023 13:31,A
24,91,3.751,3.372,23/06/2023 13:31,A
24,92,3.752,3.226,23/06/2023 13:31,A
24,93,3.75,2.806,23/06/2023 13:32,A
24,94,3.752,2.869,23/06/2023 13:32,A
24,95,3.75,3.264,23/06/2023 13:32,M
24,96,3.75,3.296,23/06/2023 13:32,M
24,97,3.747,3.213,23/06/2023 13:32,M
24,98,3.728,2.677,23/06/2023 13:32,M
24,99,3.73,2.677,23/06/2023 13:32,M
24,100,3.715,2.68,23/06/2023 13:32,M
24,101,3.713,3.011,23/06/2023 13:32,M
24,102,3.712,3.264,23/06/2023 13:32,M
24,103,3.715,3.052,23/06/2023 13:32,M
24,104,3.713,2.565,23/06/2023 13:32,M
24,105,3.714,2.565,23/06/2023 13:32,M
25,0,75.626,14.313,23/06/2023 13:34,M
25,1,75.626,14.766,23/06/2023 13:34,M
25,2,75.518,19.056,23/06/2023 13:34,M
25,3,75.293,25.9,23/06/2023 13:34,A
25,4,71.647,26.926,23/06/2023 13:34,A
25,5,61.935,26.926,23/06/2023 13:34,A
25,6,49.87,26.926,23/06/2023 13:34,A
25,7,41.644,26.926,23/06/2023 13:34,A
25,8,32.616,26.926,23/06/2023 13:34,A
25,9,24.582,26.926,23/06/2023 13:34,A
25,10,17.503,25.515,23/06/2023 13:34,A
25,11,13.839,18.269,23/06/2023 13:34,A
25,12,11.984,12.247,23/06/2023 13:34,A
25,13,11.476,10.078,23/06/2023 13:34,A
25,14,11.344,6.048,23/06/2023 13:34,A
25,15,11.344,3.436,23/06/2023 13:34,A
25,16,11.347,3.218,23/06/2023 13:35,A
25,17,11.345,2.882,23/06/2023 13:35,A
25,18,11.344,2.687,23/06/2023 13:35,A
26,0,78.227,14.36,23/06/2023 13:36,M
26,1,78.226,14.814,23/06/2023 13:36,M
26,2,78.204,17.116,23/06/2023 13:36,M
26,3,77.885,23.941,23/06/2023 13:36,A
26,4,76.847,25.865,23/06/2023 13:36,A
26,5,69.775,25.863,23/06/2023 13:36,A
26,6,60.422,25.863,23/06/2023 13:36,A
26,7,48.501,25.863,23/06/2023 13:36,A
26,8,39.585,25.863,23/06/2023 13:36,A
26,9,32.372,25.863,23/06/2023 13:36,A
26,10,24.969,25.863,23/06/2023 13:36,A
26,11,16.967,25.863,23/06/2023 13:36,A
26,12,10.937,25.017,23/06/2023 13:36,A
26,13,6.574,19.304,23/06/2023 13:36,A
26,14,4.584,12.612,23/06/2023 13:36,A
26,15,3.926,10.56,23/06/2023 13:37,A
26,16,3.721,7.175,23/06/2023 13:37,A
26,17,3.775,3.746,23/06/2023 13:37,A
26,18,3.779,3.404,23/06/2023 13:37,A
26,19,3.779,3.217,23/06/2023 13:37,A
26,20,3.778,2.813,23/06/2023 13:37,A
27,0,80.82,14.259,23/06/2023 13:39,M
27,1,80.82,14.86,23/06/2023 13:39,M
27,2,80.749,15.697,23/06/2023 13:39,M
27,3,80.096,17.177,23/06/2023 13:39,M
27,4,79.731,22.506,23/06/2023 13:39,M
27,5,78.338,24.22,23/06/2023 13:39,A
27,6,72.989,24.22,23/06/2023 13:39,A
27,7,61.758,24.22,23/06/2023 13:39,A
27,8,50.158,24.22,23/06/2023 13:39,A
27,9,40.493,24.22,23/06/2023 13:39,A
27,10,32.632,24.148,23/06/2023 13:39,A
27,11,28.547,18.633,23/06/2023 13:39,A
27,12,26.414,12.735,23/06/2023 13:39,A
27,13,25.892,11.76,23/06/2023 13:39,M
27,14,25.657,16.763,23/06/2023 13:39,M
27,15,25.577,22.637,23/06/2023 13:39,M
27,16,24.783,23.079,23/06/2023 13:39,M
27,17,23.495,23.079,23/06/2023 13:39,M
27,18,21.23,23.079,23/06/2023 13:40,M
27,19,17.589,23.079,23/06/2023 13:40,M
27,20,13.854,23.079,23/06/2023 13:40,M
27,21,11.317,22.491,23/06/2023 13:40,M
27,22,10.415,20.977,23/06/2023 13:40,M
27,23,10.384,17.343,23/06/2023 13:40,M
27,24,10.478,12.067,23/06/2023 13:40,M
27,25,10.606,8.1,23/06/2023 13:40,M
27,26,10.62,7.264,23/06/2023 13:40,M
27,27,11.265,6.145,23/06/2023 13:40,M
27,28,11.394,5.167,23/06/2023 13:40,M
27,29,11.678,4.771,23/06/2023 13:40,M
27,30,11.675,3.814,23/06/2023 13:40,M
27,31,11.621,2.91,23/06/2023 13:40,M
27,32,11.621,3.152,23/06/2023 13:40,M
27,33,11.621,3.223,23/06/2023 13:40,M
27,34,11.249,3.223,23/06/2023 13:40,M
27,35,11.157,3.158,23/06/2023 13:40,M
27,36,11.154,2.998,23/06/2023 13:40,M
27,37,11.086,2.998,23/06/2023 13:41,M
27,38,11.086,2.455,23/06/2023 13:41,M
28,0,77.741,11.787,23/06/2023 13:54,M
28,1,77.741,11.321,23/06/2023 13:54,M
28,2,77.739,10.896,23/06/2023 13:54,M
28,3,77.741,10.896,23/06/2023 13:54,M
28,4,77.741,10.896,23/06/2023 13:54,M
28,5,77.739,10.896,23/06/2023 13:54,M
28,6,77.739,10.896,23/06/2023 13:54,M
28,7,77.74,10.896,23/06/2023 13:54,M
28,8,77.74,10.896,23/06/2023 13:54,M
28,9,77.74,10.939,23/06/2023 13:54,M
28,10,77.74,11.096,23/06/2023 13:54,M
28,11,77.74,11.097,23/06/2023 13:54,M
28,12,77.74,11.096,23/06/2023 13:54,M
28,13,77.74,11.096,23/06/2023 13:54,M
28,14,77.738,11.583,23/06/2023 13:54,M
28,15,77.739,12.571,23/06/2023 13:54,M
28,16,77.739,12.957,23/06/2023 13:54,M
28,17,77.741,12.957,23/06/2023 13:55,M
28,18,77.741,12.957,23/06/2023 13:55,M
28,19,77.739,12.957,23/06/2023 13:55,M
28,20,77.74,12.957,23/06/2023 13:55,M
28,21,77.74,12.957,23/06/2023 13:55,M
28,22,77.74,12.957,23/06/2023 13:55,M
28,23,77.74,12.957,23/06/2023 13:55,M
28,24,77.74,12.957,23/06/2023 13:55,M
28,25,77.74,12.957,23/06/2023 13:55,M
28,26,77.74,12.957,23/06/2023 13:55,M
28,27,77.74,12.957,23/06/2023 13:55,M
28,28,77.74,12.957,23/06/2023 13:55,M
28,29,77.74,12.957,23/06/2023 13:55,M
28,30,77.739,12.957,23/06/2023 13:55,M
28,31,77.74,12.957,23/06/2023 13:55,M
