Timestamp,HoistPosition,TotalLoad,TrolleyPosition,WindSpeed,CycleID,Point
2022.08.22 08:31:35.760,33.74,23.129,52.464,4.089,2.0,21.0
2022.08.22 08:31:36.960,33.74,23.137,52.545,4.175,2.0,22.0
2022.08.22 08:31:38.201,33.74,22.956,52.95,4.175,2.0,23.0
2022.08.22 08:31:39.401,33.74,23.115,53.135,4.175,2.0,24.0
2022.08.22 08:31:40.640,33.74,23.137,53.135,4.167,2.0,25.0
2022.08.22 08:31:41.860,33.74,23.129,53.135,4.193,2.0,26.0
2022.08.22 08:31:43.080,33.74,23.098,53.135,4.193,2.0,27.0
2022.08.22 08:31:44.381,33.74,23.117,53.135,4.262,2.0,28.0
2022.08.22 08:31:46.080,33.74,23.087,53.136,4.01,2.0,29.0
2022.08.22 08:31:47.839,33.74,23.089,53.136,4.184,2.0,30.0
2022.08.22 08:31:49.560,33.74,23.083,53.136,4.193,2.0,31.0
2022.08.22 08:31:51.259,33.74,23.1,53.136,4.08,2.0,32.0
2022.08.22 08:31:53.000,33.74,23.107,53.136,4.08,2.0,33.0
2022.08.22 08:31:54.359,33.74,23.129,53.136,4.08,2.0,34.0
2022.08.22 08:31:55.580,33.74,23.115,53.136,4.01,2.0,35.0
2022.08.22 08:31:56.760,33.74,23.099,53.136,4.028,2.0,36.0
2022.08.22 08:31:58.000,33.74,23.11,53.136,4.028,2.0,37.0
2022.08.22 08:31:59.180,33.74,23.109,53.136,4.028,2.0,38.0
2022.08.22 08:32:00.399,33.74,23.119,53.136,3.455,2.0,39.0
2022.08.22 08:32:01.621,33.74,23.129,53.136,3.793,2.0,40.0
2022.08.22 08:32:03.160,33.74,23.13,53.136,3.993,2.0,41.0
2022.08.22 08:32:04.899,33.74,23.112,53.136,3.993,2.0,42.0
2022.08.22 08:32:06.581,33.74,23.108,53.136,4.523,2.0,43.0
2022.08.22 08:32:08.340,33.74,23.104,53.136,4.523,2.0,44.0
2022.08.22 08:32:10.060,33.74,23.127,53.136,3.819,2.0,45.0
2022.08.22 08:32:11.860,33.74,23.137,53.136,3.845,2.0,46.0
2022.08.22 08:32:13.140,33.74,23.125,53.136,3.845,2.0,47.0
2022.08.22 08:32:14.381,33.74,23.126,53.136,3.845,2.0,48.0
2022.08.22 08:32:15.579,33.74,23.117,53.136,3.637,2.0,49.0
2022.08.22 08:32:16.821,33.692,22.929,53.136,3.637,2.0,50.0
2022.08.22 08:32:18.040,32.869,21.897,52.996,3.637,2.0,51.0
2022.08.22 08:32:19.260,32.157,23.666,52.07,4.288,2.0,52.0
2022.08.22 08:32:20.480,30.547,21.695,51.164,3.611,2.0,53.0
2022.08.22 08:32:21.700,28.053,21.575,51.167,3.611,2.0,54.0
2022.08.22 08:32:23.420,23.648,23.488,50.872,3.785,2.0,55.0
2022.08.22 08:32:25.120,19.771,24.183,50.264,4.106,2.0,56.0
2022.08.22 08:32:26.859,16.177,23.764,49.332,4.349,2.0,57.0
2022.08.22 08:32:28.601,13.065,23.712,49.397,4.358,2.0,58.0
2022.08.22 08:32:30.340,11.028,25.798,49.581,4.054,2.0,59.0
2022.08.22 08:32:31.801,10.293,23.87,49.788,4.201,2.0,60.0
2022.08.22 08:32:33.040,9.081,22.85,49.784,4.314,2.0,61.0
2022.08.22 08:32:34.279,7.338,24.385,49.703,4.67,2.0,62.0
2022.08.22 08:32:35.500,6.765,26.271,49.627,4.566,2.0,63.0
2022.08.22 08:32:36.720,6.468,24.146,49.555,4.661,2.0,64.0
2022.08.22 08:32:37.939,6.221,23.968,49.583,4.679,2.0,65.0
2022.08.22 08:32:39.160,6.042,24.045,49.682,4.679,2.0,66.0
2022.08.22 08:32:40.379,6.055,24.214,49.682,4.167,2.0,67.0
2022.08.22 08:32:41.760,6.055,23.924,49.682,4.184,2.0,68.0
2022.08.22 08:32:43.461,6.161,24.453,49.676,4.184,2.0,69.0
2022.08.22 08:32:45.179,6.144,23.663,49.509,3.915,2.0,70.0
2022.08.22 08:32:46.900,6.03,23.774,49.508,4.297,2.0,71.0
2022.08.22 08:32:48.620,5.785,24.226,49.562,4.297,2.0,72.0
2022.08.22 08:32:50.380,5.495,23.708,49.562,4.21,2.0,73.0
2022.08.22 08:32:51.700,5.425,24.402,49.562,4.592,2.0,74.0
2022.08.22 08:32:52.921,5.428,24.054,49.562,5.156,2.0,75.0
2022.08.22 08:32:54.161,5.428,23.975,49.562,5.556,2.0,76.0
2022.08.22 08:32:55.400,5.33,23.749,49.562,5.182,2.0,77.0
2022.08.22 08:32:56.600,5.274,24.083,49.562,5.182,2.0,78.0
2022.08.22 08:32:57.819,5.277,24.08,49.562,5.182,2.0,79.0
2022.08.22 08:32:59.000,5.277,23.94,49.558,5.182,2.0,80.0
2022.08.22 08:33:00.219,5.4,24.529,49.596,4.67,2.0,81.0
2022.08.22 08:33:01.840,5.474,23.159,49.69,4.792,2.0,82.0
2022.08.22 08:33:03.560,5.423,24.122,49.56,4.809,2.0,83.0
2022.08.22 08:33:05.260,5.293,23.991,49.609,4.705,2.0,84.0
2022.08.22 08:33:07.020,4.963,23.694,49.609,4.714,2.0,85.0
2022.08.22 08:33:08.721,4.614,21.549,49.609,4.714,2.0,86.0
2022.08.22 08:33:10.220,4.619,15.182,49.609,4.549,2.0,87.0
2022.08.22 08:33:11.480,4.619,15.323,49.609,4.688,2.0,88.0
2022.08.22 08:33:55.100,32.503,14.791,100.562,3.984,3.0,0.0
2022.08.22 08:33:56.300,32.562,15.63,100.66,4.54,3.0,1.0
2022.08.22 08:33:57.500,32.62,18.734,100.977,5.234,3.0,2.0
2022.08.22 08:33:59.220,32.943,23.917,101.143,5.72,3.0,3.0
2022.08.22 08:34:00.961,34.799,25.16,100.882,4.766,3.0,4.0
2022.08.22 08:34:02.680,38.408,24.267,99.199,4.766,3.0,5.0
2022.08.22 08:34:04.420,40.444,21.438,95.849,4.766,3.0,6.0
2022.08.22 08:34:06.159,40.516,22.893,90.733,4.566,3.0,7.0
2022.08.22 08:34:07.561,40.516,23.61,85.197,4.757,3.0,8.0
2022.08.22 08:34:08.761,40.516,23.484,80.243,4.757,3.0,9.0
2022.08.22 08:34:09.959,40.516,23.247,75.265,4.757,3.0,10.0
2022.08.22 08:34:11.200,40.158,21.888,70.2,4.497,3.0,11.0
2022.08.22 08:34:12.440,38.758,21.443,65.356,4.705,3.0,12.0
2022.08.22 08:34:13.660,36.479,21.461,61.6,4.896,3.0,13.0
2022.08.22 08:34:14.840,33.263,21.729,58.596,5.538,3.0,14.0
2022.08.22 08:34:16.060,30.54,24.464,55.763,4.974,3.0,15.0
2022.08.22 08:34:17.781,26.414,22.615,52.747,5.0,3.0,16.0
2022.08.22 08:34:19.500,22.498,23.163,50.755,5.13,3.0,17.0
2022.08.22 08:34:21.200,18.946,23.969,50.033,5.026,3.0,18.0
2022.08.22 08:34:22.959,15.425,23.251,49.746,5.095,3.0,19.0
2022.08.22 08:34:24.679,12.209,23.942,49.528,5.13,3.0,20.0
2022.08.22 08:34:26.220,10.855,25.802,49.467,4.679,3.0,21.0
2022.08.22 08:34:27.400,10.264,23.733,49.586,4.809,3.0,22.0
2022.08.22 08:34:28.621,9.584,23.377,50.031,4.878,3.0,23.0
2022.08.22 08:34:29.840,8.93,23.515,50.088,4.878,3.0,24.0
2022.08.22 08:34:31.099,8.234,23.921,49.852,4.722,3.0,25.0
2022.08.22 08:34:32.300,7.699,24.018,49.713,4.731,3.0,26.0
2022.08.22 08:34:33.519,6.813,22.797,49.681,4.731,3.0,27.0
2022.08.22 08:34:34.740,6.007,24.43,49.681,4.731,3.0,28.0
2022.08.22 08:34:36.380,5.645,24.503,49.679,4.392,3.0,29.0
2022.08.22 08:34:38.080,5.654,23.611,49.523,4.444,3.0,30.0
2022.08.22 08:34:39.839,5.654,23.637,49.508,4.774,3.0,31.0
2022.08.22 08:34:41.540,5.445,23.322,49.508,4.774,3.0,32.0
2022.08.22 08:34:43.279,5.088,23.841,49.509,4.774,3.0,33.0
2022.08.22 08:34:44.781,4.776,23.694,49.508,4.774,3.0,34.0
2022.08.22 08:34:46.020,4.614,19.071,49.508,4.67,3.0,35.0
2022.08.22 08:35:57.759,18.193,11.648,73.507,4.878,4.0,0.0
2022.08.22 08:35:59.161,18.376,15.749,73.507,4.878,4.0,1.0
2022.08.22 08:36:00.440,18.435,22.467,73.507,4.705,4.0,2.0
2022.08.22 08:36:01.640,18.704,24.606,73.308,4.774,4.0,3.0
2022.08.22 08:36:02.860,19.946,25.894,72.263,4.931,4.0,4.0
2022.08.22 08:36:04.100,22.15,25.799,70.395,4.931,4.0,5.0
2022.08.22 08:36:05.280,25.003,24.473,67.831,4.792,4.0,6.0
2022.08.22 08:36:06.540,26.914,20.949,64.979,4.809,4.0,7.0
2022.08.22 08:36:07.780,27.521,21.432,63.197,4.887,4.0,8.0
2022.08.22 08:36:09.299,27.429,23.971,60.267,5.356,4.0,9.0
2022.08.22 08:36:11.019,25.913,22.051,56.588,5.321,4.0,10.0
2022.08.22 08:36:12.719,22.639,22.866,52.982,5.825,4.0,11.0
2022.08.22 08:36:14.440,19.377,24.347,50.674,5.825,4.0,12.0
2022.08.22 08:36:16.161,15.877,24.256,50.311,5.26,4.0,13.0
2022.08.22 08:36:17.801,13.304,23.241,49.865,5.26,4.0,14.0
2022.08.22 08:36:19.000,10.902,25.115,49.248,5.26,4.0,15.0
2022.08.22 08:36:20.221,9.707,25.933,49.182,4.488,4.0,16.0
2022.08.22 08:36:21.480,9.212,24.01,49.314,4.505,4.0,17.0
2022.08.22 08:36:22.719,8.568,23.722,49.633,4.557,4.0,18.0
2022.08.22 08:36:23.939,7.959,24.367,49.294,4.609,4.0,19.0
2022.08.22 08:36:25.139,7.462,24.129,49.256,3.941,4.0,20.0
2022.08.22 08:36:26.359,7.042,24.068,49.311,4.097,4.0,21.0
2022.08.22 08:36:27.641,6.766,24.185,49.482,4.097,4.0,22.0
2022.08.22 08:36:29.379,6.472,24.096,49.532,4.583,4.0,23.0
2022.08.22 08:36:31.080,6.099,23.988,49.451,4.418,4.0,24.0
2022.08.22 08:36:32.780,5.48,24.537,49.426,4.418,4.0,25.0
2022.08.22 08:36:34.521,5.128,24.078,49.426,4.418,4.0,26.0
2022.08.22 08:36:36.261,4.77,24.086,49.426,3.872,4.0,27.0
2022.08.22 08:36:37.579,4.63,18.57,49.426,3.88,4.0,28.0
2022.08.22 08:36:38.799,4.635,15.319,49.426,3.88,4.0,29.0
2022.08.22 08:36:40.000,4.635,15.297,49.426,3.828,4.0,30.0
2022.08.22 08:36:41.239,4.635,15.213,49.426,4.054,4.0,31.0
2022.08.22 08:37:13.221,18.177,15.691,76.253,4.939,5.0,0.0
2022.08.22 08:37:14.659,18.3,16.979,76.227,4.974,5.0,1.0
2022.08.22 08:37:15.880,18.478,23.135,76.22,5.156,5.0,2.0
2022.08.22 08:37:17.080,18.734,24.099,76.082,5.156,5.0,3.0
2022.08.22 08:37:18.300,19.598,24.008,75.793,5.156,5.0,4.0
2022.08.22 08:37:19.499,20.386,23.977,74.839,5.365,5.0,5.0
2022.08.22 08:37:20.721,22.157,25.628,72.991,5.408,5.0,6.0
2022.08.22 08:37:21.959,24.676,24.447,70.415,5.625,5.0,7.0
2022.08.22 08:37:23.200,26.177,20.474,68.06,5.625,5.0,8.0
2022.08.22 08:37:24.901,26.393,22.871,65.632,5.625,5.0,9.0
2022.08.22 08:37:26.620,26.394,23.725,61.624,5.46,5.0,10.0
2022.08.22 08:37:28.361,26.015,22.175,57.402,5.46,5.0,11.0
2022.08.22 08:37:30.080,23.745,21.545,54.331,5.217,5.0,12.0
2022.08.22 08:37:31.800,20.497,23.662,52.478,5.408,5.0,13.0
2022.08.22 08:37:33.220,18.622,24.344,51.247,5.408,5.0,14.0
2022.08.22 08:37:34.479,16.992,22.479,50.734,5.408,5.0,15.0
2022.08.22 08:37:35.680,14.538,22.747,50.481,4.896,5.0,16.0
2022.08.22 08:37:36.960,12.554,24.788,50.005,4.896,5.0,17.0
2022.08.22 08:37:38.160,10.319,22.941,49.773,4.896,5.0,18.0
2022.08.22 08:37:39.380,9.197,26.069,49.614,4.896,5.0,19.0
2022.08.22 08:37:40.601,8.578,24.17,49.536,5.043,5.0,20.0
2022.08.22 08:37:41.819,7.971,23.808,49.731,5.122,5.0,21.0
2022.08.22 08:37:43.341,7.351,23.725,49.779,5.139,5.0,22.0
2022.08.22 08:37:45.120,6.864,23.917,49.637,4.722,5.0,23.0
2022.08.22 08:37:46.840,6.68,23.392,49.604,4.748,5.0,24.0
2022.08.22 08:37:48.580,6.285,23.877,49.604,4.748,5.0,25.0
2022.08.22 08:37:50.260,5.685,23.686,49.605,4.835,5.0,26.0
2022.08.22 08:37:51.780,5.339,23.921,49.605,5.182,5.0,27.0
2022.08.22 08:37:53.000,5.081,23.647,49.605,5.208,5.0,28.0
2022.08.22 08:37:54.220,4.833,23.751,49.605,5.234,5.0,29.0
2022.08.22 08:37:55.461,4.588,20.947,49.605,4.957,5.0,30.0
2022.08.22 08:38:58.999,21.09,16.232,78.13,3.568,6.0,0.0
2022.08.22 08:39:00.699,21.228,18.934,78.119,2.821,6.0,1.0
2022.08.22 08:39:02.420,21.494,23.783,77.887,3.681,6.0,2.0
2022.08.22 08:39:04.160,23.025,25.874,76.15,3.95,6.0,3.0
2022.08.22 08:39:05.881,26.066,23.712,72.76,4.444,6.0,4.0
2022.08.22 08:39:07.080,27.025,21.445,69.471,4.661,6.0,5.0
2022.08.22 08:39:08.300,27.038,22.219,66.413,4.67,6.0,6.0
2022.08.22 08:39:09.540,27.038,24.105,64.094,4.67,6.0,7.0
2022.08.22 08:39:10.780,26.783,23.079,60.96,3.889,6.0,8.0
2022.08.22 08:39:11.961,25.984,23.675,57.356,3.889,6.0,9.0
2022.08.22 08:39:13.220,25.988,24.844,54.231,4.314,6.0,10.0
2022.08.22 08:39:14.420,25.988,23.449,52.467,4.575,6.0,11.0
2022.08.22 08:39:15.761,25.988,23.419,51.027,4.479,6.0,12.0
2022.08.22 08:39:17.480,25.408,22.094,49.805,4.479,6.0,13.0
2022.08.22 08:39:19.241,23.445,23.864,49.748,4.479,6.0,14.0
2022.08.22 08:39:20.959,22.188,22.538,49.74,4.444,6.0,15.0
2022.08.22 08:39:22.700,19.046,21.833,49.784,4.462,6.0,16.0
2022.08.22 08:39:24.440,15.238,24.135,49.45,4.462,6.0,17.0
2022.08.22 08:39:25.740,13.0,25.161,49.429,4.123,6.0,18.0
2022.08.22 08:39:26.960,10.801,23.335,49.585,4.141,6.0,19.0
2022.08.22 08:39:28.160,9.59,25.695,49.649,4.358,6.0,20.0
2022.08.22 08:39:29.400,9.016,24.521,49.637,4.358,6.0,21.0
2022.08.22 08:39:30.600,8.356,24.248,49.54,4.288,6.0,22.0
2022.08.22 08:39:31.800,7.787,24.381,49.428,4.288,6.0,23.0
2022.08.22 08:39:33.020,6.743,22.964,49.503,4.288,6.0,24.0
2022.08.22 08:39:34.360,6.162,25.802,49.576,4.288,6.0,25.0
2022.08.22 08:39:36.100,5.567,23.788,49.416,4.774,6.0,26.0
2022.08.22 08:39:37.800,5.222,23.985,49.505,4.774,6.0,27.0
2022.08.22 08:39:39.541,5.232,23.728,49.604,5.113,6.0,28.0
2022.08.22 08:39:41.261,5.232,23.967,49.685,4.974,6.0,29.0
2022.08.22 08:39:43.000,5.232,23.971,49.551,5.113,6.0,30.0
2022.08.22 08:39:44.320,5.228,24.037,49.414,5.33,6.0,31.0
2022.08.22 08:39:45.521,5.178,23.711,49.412,5.139,6.0,32.0
2022.08.22 08:39:46.740,4.931,23.685,49.412,5.139,6.0,33.0
2022.08.22 08:39:47.980,4.682,23.219,49.412,5.139,6.0,34.0
2022.08.22 08:39:49.179,4.592,16.203,49.412,5.139,6.0,35.0
2022.08.22 08:40:30.440,23.999,16.121,80.474,5.13,7.0,0.0
2022.08.22 08:40:32.140,24.09,20.079,80.276,5.208,7.0,1.0
2022.08.22 08:40:33.859,24.658,24.745,80.027,5.208,7.0,2.0
2022.08.22 08:40:35.560,26.999,25.448,78.316,4.774,7.0,3.0
2022.08.22 08:40:37.299,29.2,21.993,74.927,5.087,7.0,4.0
2022.08.22 08:40:39.000,30.181,21.525,71.331,5.095,7.0,5.0
2022.08.22 08:40:40.320,30.153,23.817,68.566,5.052,7.0,6.0
2022.08.22 08:40:41.539,30.112,23.801,64.947,5.061,7.0,7.0
2022.08.22 08:40:42.760,29.978,23.4,60.862,5.061,7.0,8.0
2022.08.22 08:40:43.980,29.029,21.55,57.783,5.061,7.0,9.0
2022.08.22 08:40:45.220,27.136,22.049,55.463,4.618,7.0,10.0
2022.08.22 08:40:46.420,24.422,22.681,53.443,4.931,7.0,11.0
2022.08.22 08:40:47.680,22.285,24.947,51.491,4.931,7.0,12.0
2022.08.22 08:40:48.860,20.236,23.914,50.269,5.0,7.0,13.0
2022.08.22 08:40:50.619,18.796,23.596,49.262,5.208,7.0,14.0
2022.08.22 08:40:52.320,15.766,22.219,49.111,5.208,7.0,15.0
2022.08.22 08:40:54.020,12.475,24.402,48.562,5.208,7.0,16.0
2022.08.22 08:40:55.740,10.782,25.953,48.605,5.66,7.0,17.0
2022.08.22 08:40:57.500,9.46,22.54,49.063,5.66,7.0,18.0
2022.08.22 08:40:58.919,7.402,24.474,49.124,5.66,7.0,19.0
2022.08.22 08:41:00.140,6.775,25.877,49.342,5.0,7.0,20.0
2022.08.22 08:41:01.360,6.481,24.157,49.297,5.122,7.0,21.0
2022.08.22 08:41:02.581,6.096,23.614,49.314,5.13,7.0,22.0
2022.08.22 08:41:03.760,5.613,24.01,49.668,5.13,7.0,23.0
2022.08.22 08:41:04.961,5.554,24.19,49.775,5.13,7.0,24.0
2022.08.22 08:41:06.181,5.455,23.538,49.786,5.339,7.0,25.0
2022.08.22 08:41:07.420,5.325,23.835,49.796,5.582,7.0,26.0
2022.08.22 08:41:09.021,5.147,24.336,49.802,5.59,7.0,27.0
2022.08.22 08:41:10.760,5.132,23.895,49.802,5.104,7.0,28.0
2022.08.22 08:41:12.480,4.851,23.537,49.802,5.365,7.0,29.0
2022.08.22 08:41:14.199,4.597,18.057,49.802,5.365,7.0,30.0
2022.08.22 08:42:09.081,26.599,5.249,83.394,4.722,8.0,0.0
2022.08.22 08:42:10.800,26.769,7.053,83.394,4.097,8.0,1.0
2022.08.22 08:42:12.480,27.003,18.052,83.42,4.097,8.0,2.0
2022.08.22 08:42:14.140,27.249,24.471,83.589,4.097,8.0,3.0
2022.08.22 08:42:15.340,28.02,25.886,82.894,2.075,8.0,4.0
2022.08.22 08:42:16.539,29.561,25.045,81.411,2.075,8.0,5.0
2022.08.22 08:42:17.739,30.451,23.521,79.16,2.075,8.0,6.0
2022.08.22 08:42:18.940,31.173,23.95,76.096,3.056,8.0,7.0
2022.08.22 08:42:20.120,31.448,23.088,72.954,3.411,8.0,8.0
2022.08.22 08:42:21.321,31.39,24.368,70.314,3.411,8.0,9.0
2022.08.22 08:42:22.540,30.947,24.652,66.647,3.411,8.0,10.0
2022.08.22 08:42:24.020,30.695,23.079,61.061,3.411,8.0,11.0
2022.08.22 08:42:25.740,28.78,22.808,55.698,3.62,8.0,12.0
2022.08.22 08:42:27.460,25.691,24.992,51.882,3.62,8.0,13.0
2022.08.22 08:42:29.221,24.012,23.952,50.192,3.62,8.0,14.0
2022.08.22 08:42:30.960,20.828,23.613,47.935,2.413,8.0,15.0
2022.08.22 08:42:32.599,19.11,26.146,46.891,2.413,8.0,16.0
2022.08.22 08:42:33.820,17.794,22.698,47.231,2.413,8.0,17.0
2022.08.22 08:42:35.060,15.482,22.806,47.4,2.595,8.0,18.0
2022.08.22 08:42:36.279,13.881,26.197,47.63,2.595,8.0,19.0
2022.08.22 08:42:37.500,11.995,22.786,47.921,2.595,8.0,20.0
2022.08.22 08:42:38.720,10.08,25.277,47.989,2.917,8.0,21.0
2022.08.22 08:42:39.939,9.276,25.57,48.506,2.934,8.0,22.0
2022.08.22 08:42:41.160,8.318,23.072,48.837,2.734,8.0,23.0
2022.08.22 08:42:42.560,7.62,25.954,49.116,3.038,8.0,24.0
2022.08.22 08:42:44.281,6.292,24.059,49.423,3.047,8.0,25.0
2022.08.22 08:42:46.000,5.669,25.129,49.268,3.481,8.0,26.0
2022.08.22 08:42:47.720,5.284,24.785,49.371,3.533,8.0,27.0
2022.08.22 08:42:49.460,4.927,24.345,49.45,3.533,8.0,28.0
2022.08.22 08:42:51.199,4.63,21.076,49.45,3.108,8.0,29.0
2022.08.22 08:43:27.481,15.178,11.066,60.514,4.74,9.0,0.0
2022.08.22 08:43:29.081,15.247,13.62,60.514,5.321,9.0,1.0
2022.08.22 08:43:30.280,15.343,17.176,60.426,4.957,9.0,2.0
2022.08.22 08:43:31.500,15.526,23.59,60.231,4.957,9.0,3.0
2022.08.22 08:43:32.720,15.792,24.949,59.37,4.965,9.0,4.0
2022.08.22 08:43:33.961,16.887,26.194,58.156,4.974,9.0,5.0
2022.08.22 08:43:35.181,17.715,22.741,57.594,4.957,9.0,6.0
2022.08.22 08:43:36.400,17.683,23.957,56.269,4.983,9.0,7.0
2022.08.22 08:43:37.660,17.683,23.866,55.291,4.983,9.0,8.0
2022.08.22 08:43:39.160,17.592,24.231,54.801,4.983,9.0,9.0
2022.08.22 08:43:40.920,16.856,25.313,52.716,4.774,9.0,10.0
2022.08.22 08:43:42.640,16.309,24.128,51.187,4.774,9.0,11.0
2022.08.22 08:43:44.359,15.067,22.953,50.236,4.922,9.0,12.0
2022.08.22 08:43:46.100,11.976,22.763,49.913,5.2,9.0,13.0
2022.08.22 08:43:47.760,9.584,27.302,49.761,5.2,9.0,14.0
2022.08.22 08:43:48.960,8.823,25.055,49.75,5.2,9.0,15.0
2022.08.22 08:43:50.181,8.128,24.528,49.633,5.035,9.0,16.0
2022.08.22 08:43:51.400,7.585,24.455,49.571,5.043,9.0,17.0
2022.08.22 08:43:52.601,6.582,24.011,49.558,5.043,9.0,18.0
2022.08.22 08:43:53.820,5.947,25.759,49.556,5.043,9.0,19.0
2022.08.22 08:43:55.060,5.539,24.284,49.699,4.028,9.0,20.0
2022.08.22 08:43:56.299,5.279,24.674,49.677,4.384,9.0,21.0
2022.08.22 08:43:57.720,4.981,24.753,49.67,4.531,9.0,22.0
2022.08.22 08:43:59.480,4.625,22.592,49.67,4.531,9.0,23.0
2022.08.22 08:44:37.419,29.715,10.857,85.478,4.618,10.0,0.0
2022.08.22 08:44:39.199,29.727,11.57,85.467,4.774,10.0,1.0
2022.08.22 08:44:40.939,29.986,19.773,85.36,4.714,10.0,2.0
