Timestamp,HoistPosition,TotalLoad,TrolleyPosition,WindSpeed,CycleID,Point
2022.08.20 08:16:12.919,19.199,49.456,49.657,4.8,3.0,37.0
2022.08.20 08:16:14.480,16.386,49.13,49.637,4.922,3.0,38.0
2022.08.20 08:16:15.700,14.15,51.296,49.834,4.922,3.0,39.0
2022.08.20 08:16:16.900,12.854,54.626,49.974,5.243,3.0,40.0
2022.08.20 08:16:18.100,12.0,50.268,49.992,5.243,3.0,41.0
2022.08.20 08:16:19.340,10.4,51.144,49.88,5.243,3.0,42.0
2022.08.20 08:16:20.561,9.694,54.042,49.804,4.54,3.0,43.0
2022.08.20 08:16:21.760,8.964,50.689,49.679,4.54,3.0,44.0
2022.08.20 08:16:23.000,8.28,51.768,49.589,4.661,3.0,45.0
2022.08.20 08:16:24.619,7.565,51.628,49.525,4.835,3.0,46.0
2022.08.20 08:16:26.359,6.957,51.556,49.431,4.792,3.0,47.0
2022.08.20 08:16:28.060,6.51,51.352,49.444,4.792,3.0,48.0
2022.08.20 08:16:29.819,6.16,51.12,49.57,4.792,3.0,49.0
2022.08.20 08:16:31.559,5.892,51.234,49.57,4.08,3.0,50.0
2022.08.20 08:16:33.081,5.707,51.291,49.561,4.08,3.0,51.0
2022.08.20 08:16:34.320,5.586,51.317,49.56,4.08,3.0,52.0
2022.08.20 08:16:35.540,5.488,51.293,49.56,4.401,3.0,53.0
2022.08.20 08:16:36.779,5.398,51.218,49.56,4.583,3.0,54.0
2022.08.20 08:16:38.000,5.309,51.133,49.567,4.818,3.0,55.0
2022.08.20 08:16:39.220,5.222,50.983,49.579,4.818,3.0,56.0
2022.08.20 08:16:40.420,5.135,51.024,49.579,4.609,3.0,57.0
2022.08.20 08:16:41.659,5.046,51.063,49.579,4.766,3.0,58.0
2022.08.20 08:16:43.081,4.942,51.078,49.579,4.766,3.0,59.0
2022.08.20 08:16:44.780,4.818,51.071,49.579,4.878,3.0,60.0
2022.08.20 08:16:46.480,4.505,44.76,49.579,5.069,3.0,61.0
2022.08.20 08:16:48.240,4.363,25.396,49.579,5.087,3.0,62.0
2022.08.20 08:17:38.680,17.279,9.132,71.764,4.87,4.0,0.0
2022.08.20 08:17:40.100,17.279,9.118,71.764,4.957,4.0,1.0
2022.08.20 08:17:41.821,17.303,9.396,71.764,4.983,4.0,2.0
2022.08.20 08:17:43.579,17.388,12.922,71.764,4.983,4.0,3.0
2022.08.20 08:17:45.279,17.47,18.336,71.764,4.714,4.0,4.0
2022.08.20 08:17:46.999,17.752,30.789,71.764,4.913,4.0,5.0
2022.08.20 08:17:48.701,18.515,51.132,71.764,4.913,4.0,6.0
2022.08.20 08:17:49.959,20.003,53.881,71.764,4.913,4.0,7.0
2022.08.20 08:17:51.140,22.239,52.626,71.764,4.783,4.0,8.0
2022.08.20 08:17:52.341,24.517,50.718,71.593,4.844,4.0,9.0
2022.08.20 08:17:53.579,26.871,50.882,70.664,4.931,4.0,10.0
2022.08.20 08:17:54.780,29.226,50.782,68.899,5.043,4.0,11.0
2022.08.20 08:17:56.020,30.936,47.224,66.439,5.069,4.0,12.0
2022.08.20 08:17:57.221,31.824,46.673,64.413,5.069,4.0,13.0
2022.08.20 08:17:58.601,31.811,50.427,62.913,5.069,4.0,14.0
2022.08.20 08:18:00.339,31.812,50.871,59.555,4.957,4.0,15.0
2022.08.20 08:18:02.079,30.765,46.586,55.575,5.043,4.0,16.0
2022.08.20 08:18:03.820,27.77,48.29,53.984,5.104,4.0,17.0
2022.08.20 08:18:05.541,24.425,50.537,52.878,4.957,4.0,18.0
2022.08.20 08:18:07.281,21.111,50.694,51.633,5.0,4.0,19.0
2022.08.20 08:18:08.539,19.069,51.276,50.854,5.104,4.0,20.0
2022.08.20 08:18:09.760,16.695,48.879,50.305,5.122,4.0,21.0
2022.08.20 08:18:10.980,14.293,50.377,50.108,4.983,4.0,22.0
2022.08.20 08:18:12.221,11.945,50.767,50.108,4.983,4.0,23.0
2022.08.20 08:18:13.479,9.555,50.923,49.987,4.983,4.0,24.0
2022.08.20 08:18:14.680,7.809,54.281,49.413,5.087,4.0,25.0
2022.08.20 08:18:15.900,7.363,55.128,49.268,5.078,4.0,26.0
2022.08.20 08:18:17.141,7.149,49.875,49.368,5.078,4.0,27.0
2022.08.20 08:18:18.801,6.506,49.846,49.389,5.078,4.0,28.0
2022.08.20 08:18:20.500,5.74,53.931,49.389,4.366,4.0,29.0
2022.08.20 08:18:22.219,5.588,50.077,49.475,4.366,4.0,30.0
2022.08.20 08:18:23.960,5.454,50.708,49.585,4.418,4.0,31.0
2022.08.20 08:18:25.681,5.123,50.195,49.638,4.462,4.0,32.0
2022.08.20 08:18:27.220,4.809,51.008,49.651,4.488,4.0,33.0
2022.08.20 08:18:28.420,4.625,50.969,49.652,4.653,4.0,34.0
2022.08.20 08:18:29.660,4.553,46.149,49.657,4.653,4.0,35.0
2022.08.20 08:18:30.879,4.476,35.499,49.657,4.505,4.0,36.0
2022.08.20 08:18:32.080,4.313,24.264,49.657,4.505,4.0,37.0
2022.08.20 08:20:17.639,17.548,8.147,74.389,4.401,5.0,0.0
2022.08.20 08:20:19.359,17.626,10.753,74.388,4.401,5.0,1.0
2022.08.20 08:20:20.561,17.688,13.516,74.395,4.323,5.0,2.0
2022.08.20 08:20:21.780,17.749,16.221,74.395,4.34,5.0,3.0
2022.08.20 08:20:23.000,17.819,20.635,74.395,4.427,5.0,4.0
2022.08.20 08:20:24.221,17.988,29.225,74.395,4.436,5.0,5.0
2022.08.20 08:20:25.461,18.68,45.208,74.395,4.488,5.0,6.0
2022.08.20 08:20:26.660,20.11,48.45,74.377,4.54,5.0,7.0
2022.08.20 08:20:27.880,22.388,47.202,74.098,4.54,5.0,8.0
2022.08.20 08:20:29.200,25.138,43.924,73.683,4.54,5.0,9.0
2022.08.20 08:20:30.919,28.657,44.52,72.878,4.54,5.0,10.0
2022.08.20 08:20:32.660,32.135,44.532,71.499,4.644,5.0,11.0
2022.08.20 08:20:34.359,35.675,44.461,68.441,4.67,5.0,12.0
2022.08.20 08:20:36.121,37.937,39.473,65.591,4.575,5.0,13.0
2022.08.20 08:20:37.860,38.036,43.125,62.079,4.583,5.0,14.0
2022.08.20 08:20:39.199,37.179,40.807,58.806,4.583,5.0,15.0
2022.08.20 08:20:40.440,35.302,41.113,56.858,4.158,5.0,16.0
2022.08.20 08:20:41.660,32.753,43.273,55.605,4.167,5.0,17.0
2022.08.20 08:20:42.880,30.233,44.255,53.742,4.297,5.0,18.0
2022.08.20 08:20:44.080,27.777,44.311,52.692,4.444,5.0,19.0
2022.08.20 08:20:45.300,25.276,44.31,52.249,4.332,5.0,20.0
2022.08.20 08:20:46.540,22.796,44.492,51.624,4.505,5.0,21.0
2022.08.20 08:20:47.780,20.298,45.069,51.077,4.531,5.0,22.0
2022.08.20 08:20:49.401,17.002,44.198,50.467,4.531,5.0,23.0
2022.08.20 08:20:51.120,13.506,44.418,50.425,4.453,5.0,24.0
2022.08.20 08:20:52.820,10.489,46.364,50.379,4.488,5.0,25.0
2022.08.20 08:20:54.540,9.322,46.147,49.908,4.488,5.0,26.0
2022.08.20 08:20:56.281,8.377,44.936,49.676,4.444,5.0,27.0
2022.08.20 08:20:57.900,7.759,46.126,49.676,4.462,5.0,28.0
2022.08.20 08:20:59.080,7.483,44.585,49.705,4.462,5.0,29.0
2022.08.20 08:21:00.300,7.054,45.535,49.823,4.601,5.0,30.0
2022.08.20 08:21:01.540,6.698,44.577,49.976,4.627,5.0,31.0
2022.08.20 08:21:02.740,6.079,43.888,49.979,4.635,5.0,32.0
2022.08.20 08:21:03.961,5.769,47.503,49.916,4.635,5.0,33.0
2022.08.20 08:21:05.159,5.65,44.639,49.709,4.592,5.0,34.0
2022.08.20 08:21:06.419,5.535,44.779,49.696,4.635,5.0,35.0
2022.08.20 08:21:07.841,5.261,44.404,49.881,4.635,5.0,36.0
2022.08.20 08:21:09.560,4.938,44.0,49.97,4.635,5.0,37.0
2022.08.20 08:21:11.259,4.728,27.463,49.85,4.401,5.0,38.0
2022.08.20 08:21:12.980,4.614,15.252,49.85,4.401,5.0,39.0
2022.08.20 08:22:07.400,19.794,7.048,69.302,4.714,6.0,0.0
2022.08.20 08:22:09.120,19.82,7.161,69.302,4.714,6.0,1.0
2022.08.20 08:22:10.880,19.906,10.321,69.302,4.583,6.0,2.0
2022.08.20 08:22:12.581,20.083,16.206,69.3,4.583,6.0,3.0
2022.08.20 08:22:14.200,20.139,25.23,69.298,4.583,6.0,4.0
2022.08.20 08:22:15.380,20.44,42.681,69.327,4.167,6.0,5.0
2022.08.20 08:22:16.600,20.534,57.405,69.332,4.167,6.0,6.0
2022.08.20 08:22:17.821,20.747,60.075,69.335,4.167,6.0,7.0
2022.08.20 08:22:19.020,20.898,58.242,69.336,4.167,6.0,8.0
2022.08.20 08:22:20.260,20.892,58.307,69.336,4.036,6.0,9.0
2022.08.20 08:22:21.499,20.892,58.974,69.462,4.071,6.0,10.0
2022.08.20 08:22:22.720,20.892,59.161,69.684,4.071,6.0,11.0
2022.08.20 08:22:24.241,20.892,58.75,69.871,4.227,6.0,12.0
2022.08.20 08:22:25.979,20.892,59.007,69.871,4.444,6.0,13.0
2022.08.20 08:22:27.720,20.97,59.762,70.103,4.453,6.0,14.0
2022.08.20 08:22:29.421,22.553,62.87,70.125,4.453,6.0,15.0
2022.08.20 08:22:31.181,25.616,59.776,70.125,4.34,6.0,16.0
2022.08.20 08:22:32.859,28.543,59.062,69.954,4.34,6.0,17.0
2022.08.20 08:22:34.041,30.644,59.286,69.588,4.34,6.0,18.0
2022.08.20 08:22:35.241,32.713,59.211,68.923,4.41,6.0,19.0
2022.08.20 08:22:36.459,34.596,56.765,67.805,4.41,6.0,20.0
2022.08.20 08:22:37.641,35.29,53.209,66.655,4.41,6.0,21.0
2022.08.20 08:22:38.841,35.259,57.804,65.65,4.41,6.0,22.0
2022.08.20 08:22:40.060,35.259,59.286,63.762,3.568,6.0,23.0
2022.08.20 08:22:41.300,35.259,58.886,61.957,3.568,6.0,24.0
2022.08.20 08:22:42.840,34.568,55.713,60.539,3.628,6.0,25.0
2022.08.20 08:22:44.520,32.439,60.749,57.791,3.976,6.0,26.0
2022.08.20 08:22:46.220,31.56,59.599,56.437,4.253,6.0,27.0
2022.08.20 08:22:47.940,29.801,57.908,55.162,4.392,6.0,28.0
2022.08.20 08:22:49.679,28.26,56.17,53.824,4.392,6.0,29.0
2022.08.20 08:22:51.441,25.411,59.674,52.571,4.167,6.0,30.0
2022.08.20 08:22:52.640,24.441,63.85,51.756,4.262,6.0,31.0
2022.08.20 08:22:53.861,23.021,55.466,51.345,4.349,6.0,32.0
2022.08.20 08:22:55.080,20.933,57.876,51.285,4.401,6.0,33.0
2022.08.20 08:22:56.300,19.41,63.796,50.591,4.453,6.0,34.0
2022.08.20 08:22:57.580,17.995,57.131,49.963,4.453,6.0,35.0
2022.08.20 08:22:58.840,16.011,61.904,49.897,4.453,6.0,36.0
2022.08.20 08:23:00.120,15.19,62.323,49.689,4.193,6.0,37.0
2022.08.20 08:23:01.539,14.338,59.386,49.683,4.193,6.0,38.0
2022.08.20 08:23:03.300,12.788,56.498,49.563,4.193,6.0,39.0
2022.08.20 08:23:05.000,10.147,61.239,49.562,4.245,6.0,40.0
2022.08.20 08:23:06.700,9.115,60.462,49.562,4.488,6.0,41.0
2022.08.20 08:23:08.419,7.603,59.017,49.607,4.635,6.0,42.0
2022.08.20 08:23:10.160,6.993,60.401,49.685,4.549,6.0,43.0
2022.08.20 08:23:11.380,6.648,60.161,49.713,4.575,6.0,44.0
2022.08.20 08:23:12.601,6.373,60.092,49.713,4.575,6.0,45.0
2022.08.20 08:23:13.800,6.139,60.048,49.697,4.661,6.0,46.0
2022.08.20 08:23:15.000,5.949,59.995,49.698,4.653,6.0,47.0
2022.08.20 08:23:16.220,5.792,59.727,49.698,4.679,6.0,48.0
2022.08.20 08:23:17.420,5.663,59.727,49.699,4.679,6.0,49.0
2022.08.20 08:23:18.619,5.611,60.092,49.699,4.679,6.0,50.0
2022.08.20 08:23:19.920,5.521,59.248,49.733,4.679,6.0,51.0
2022.08.20 08:23:21.680,5.393,59.576,49.734,4.601,6.0,52.0
2022.08.20 08:23:23.460,5.107,59.187,49.776,4.618,6.0,53.0
2022.08.20 08:23:25.140,4.967,60.198,49.777,4.488,6.0,54.0
2022.08.20 08:23:26.860,4.892,58.275,49.777,4.523,6.0,55.0
2022.08.20 08:23:28.600,4.528,51.415,49.777,4.523,6.0,56.0
2022.08.20 08:23:29.800,4.297,26.498,49.777,4.523,6.0,57.0
2022.08.20 08:23:31.020,4.233,13.453,49.777,4.436,6.0,58.0
2022.08.20 08:24:24.200,17.175,6.217,69.451,4.531,7.0,0.0
2022.08.20 08:24:25.439,17.184,6.654,69.451,4.097,7.0,1.0
2022.08.20 08:24:26.659,17.291,7.55,69.462,4.123,7.0,2.0
2022.08.20 08:24:27.861,17.465,13.633,69.463,4.262,7.0,3.0
2022.08.20 08:24:29.100,17.625,27.27,69.529,4.418,7.0,4.0
2022.08.20 08:24:30.319,17.768,44.119,69.7,4.306,7.0,5.0
2022.08.20 08:24:31.520,18.517,70.742,69.775,4.306,7.0,6.0
2022.08.20 08:24:32.780,18.763,70.144,70.097,4.314,7.0,7.0
2022.08.20 08:24:33.961,19.105,72.421,70.772,4.375,7.0,8.0
2022.08.20 08:24:35.659,20.399,78.911,70.973,4.375,7.0,9.0
2022.08.20 08:24:37.381,22.966,74.634,70.982,4.479,7.0,10.0
2022.08.20 08:24:39.080,25.549,73.325,71.012,4.497,7.0,11.0
2022.08.20 08:24:40.821,28.116,73.981,70.581,4.531,7.0,12.0
2022.08.20 08:24:42.520,30.713,73.988,69.542,4.54,7.0,13.0
2022.08.20 08:24:44.060,33.032,73.798,67.751,4.54,7.0,14.0
2022.08.20 08:24:45.281,34.408,69.709,65.699,4.497,7.0,15.0
2022.08.20 08:24:46.501,34.506,68.287,63.083,4.575,7.0,16.0
2022.08.20 08:24:47.740,33.847,72.432,61.176,4.74,7.0,17.0
2022.08.20 08:24:48.939,33.189,74.543,59.963,4.74,7.0,18.0
2022.08.20 08:24:50.160,31.76,68.756,58.117,4.184,7.0,19.0
2022.08.20 08:24:51.381,29.885,73.096,55.782,4.306,7.0,20.0
2022.08.20 08:24:52.600,28.006,73.63,54.585,4.34,7.0,21.0
2022.08.20 08:24:54.140,25.722,74.241,53.488,4.34,7.0,22.0
2022.08.20 08:24:55.840,23.135,74.198,52.325,4.349,7.0,23.0
2022.08.20 08:24:57.561,20.522,74.138,51.439,4.358,7.0,24.0
2022.08.20 08:24:59.281,17.986,73.926,50.912,4.375,7.0,25.0
2022.08.20 08:25:01.040,15.32,73.778,50.669,4.245,7.0,26.0
2022.08.20 08:25:02.680,12.86,74.632,49.615,4.358,7.0,27.0
2022.08.20 08:25:03.939,10.95,74.281,49.481,4.514,7.0,28.0
2022.08.20 08:25:05.180,9.143,74.021,49.594,4.531,7.0,29.0
2022.08.20 08:25:06.400,7.963,79.192,49.595,4.644,7.0,30.0
2022.08.20 08:25:07.599,7.49,75.742,49.543,4.653,7.0,31.0
2022.08.20 08:25:08.800,7.07,75.312,49.547,4.679,7.0,32.0
2022.08.20 08:25:10.060,6.708,74.579,49.642,4.557,7.0,33.0
2022.08.20 08:25:11.281,6.416,74.53,49.655,4.774,7.0,34.0
2022.08.20 08:25:12.600,5.979,72.272,49.655,4.774,7.0,35.0
2022.08.20 08:25:14.300,5.437,76.795,49.705,4.774,7.0,36.0
2022.08.20 08:25:16.020,5.086,74.23,49.705,4.74,7.0,37.0
2022.08.20 08:25:17.739,4.73,73.807,49.705,4.74,7.0,38.0
2022.08.20 08:25:19.479,4.421,37.846,49.705,4.74,7.0,39.0
2022.08.20 08:25:21.221,4.298,14.551,49.705,4.436,7.0,40.0
2022.08.20 08:26:01.981,19.888,8.557,67.16,4.462,8.0,0.0
2022.08.20 08:26:03.180,19.898,8.787,67.16,4.462,8.0,1.0
2022.08.20 08:26:04.381,19.968,10.409,67.16,4.462,8.0,2.0
2022.08.20 08:26:05.640,20.029,13.248,67.16,4.436,8.0,3.0
2022.08.20 08:26:06.840,20.134,17.682,67.16,4.436,8.0,4.0
2022.08.20 08:26:08.080,20.188,24.116,67.186,4.436,8.0,5.0
2022.08.20 08:26:09.540,20.603,50.577,67.202,4.436,8.0,6.0
2022.08.20 08:26:11.259,21.117,73.865,67.379,4.236,8.0,7.0
2022.08.20 08:26:12.941,22.053,73.936,68.189,4.401,8.0,8.0
2022.08.20 08:26:14.660,23.722,78.211,68.216,4.444,8.0,9.0
2022.08.20 08:26:16.400,26.417,73.346,68.241,4.609,8.0,10.0
2022.08.20 08:26:18.120,28.951,74.01,68.137,4.609,8.0,11.0
2022.08.20 08:26:19.419,30.921,73.989,67.677,4.609,8.0,12.0
2022.08.20 08:26:20.620,32.737,73.955,66.884,4.366,8.0,13.0
2022.08.20 08:26:21.839,34.116,69.483,65.452,4.366,8.0,14.0
2022.08.20 08:26:23.041,34.282,69.325,64.176,4.366,8.0,15.0
2022.08.20 08:26:24.260,34.273,75.45,62.481,4.366,8.0,16.0
2022.08.20 08:26:25.460,34.277,74.879,60.024,4.097,8.0,17.0
2022.08.20 08:26:26.660,33.534,69.384,58.352,4.132,8.0,18.0
2022.08.20 08:26:27.960,31.715,71.058,56.962,4.21,8.0,19.0
2022.08.20 08:26:29.660,29.159,74.292,54.087,4.288,8.0,20.0
2022.08.20 08:26:31.361,26.542,74.469,52.868,4.193,8.0,21.0
2022.08.20 08:26:33.100,23.945,74.384,51.532,4.28,8.0,22.0
2022.08.20 08:26:34.840,21.301,74.305,50.565,4.306,8.0,23.0
2022.08.20 08:26:36.579,18.681,74.44,50.086,4.28,8.0,24.0
2022.08.20 08:26:38.000,16.587,74.372,49.999,4.583,8.0,25.0
2022.08.20 08:26:39.219,14.74,74.392,49.927,4.583,8.0,26.0
2022.08.20 08:26:40.400,12.915,74.627,49.739,4.661,8.0,27.0
2022.08.20 08:26:41.620,11.161,74.872,49.658,4.679,8.0,28.0
2022.08.20 08:26:42.820,10.261,80.372,49.621,4.688,8.0,29.0
2022.08.20 08:26:44.061,9.674,75.005,49.578,4.688,8.0,30.0
2022.08.20 08:26:45.260,9.115,74.765,49.578,4.583,8.0,31.0
2022.08.20 08:26:46.480,8.553,74.257,49.578,4.635,8.0,32.0
2022.08.20 08:26:48.200,7.714,74.776,49.627,4.635,8.0,33.0
2022.08.20 08:26:49.960,7.079,74.825,49.658,4.635,8.0,34.0
2022.08.20 08:26:51.680,6.602,74.907,49.657,4.592,8.0,35.0
2022.08.20 08:26:53.400,6.228,75.075,49.617,4.592,8.0,36.0
2022.08.20 08:26:55.140,5.945,74.921,49.617,4.488,8.0,37.0
2022.08.20 08:26:56.501,5.838,75.756,49.617,4.523,8.0,38.0
2022.08.20 08:26:57.740,5.698,74.632,49.617,4.54,8.0,39.0
2022.08.20 08:26:58.960,5.584,74.898,49.617,4.601,8.0,40.0
2022.08.20 08:27:00.180,5.485,74.387,49.617,4.444,8.0,41.0
2022.08.20 08:27:01.439,5.385,74.579,49.617,4.453,8.0,42.0
2022.08.20 08:27:02.680,5.252,74.91,49.617,4.453,8.0,43.0
2022.08.20 08:27:03.880,5.223,73.017,49.617,4.453,8.0,44.0
2022.08.20 08:27:05.140,5.174,74.041,49.612,4.262,8.0,45.0
2022.08.20 08:27:06.660,4.935,74.265,49.609,4.288,8.0,46.0
2022.08.20 08:27:08.339,4.602,64.281,49.609,4.288,8.0,47.0
2022.08.20 08:27:10.041,4.286,24.586,49.609,4.306,8.0,48.0
2022.08.20 08:28:03.279,17.391,10.17,67.005,4.28,9.0,0.0
2022.08.20 08:28:04.999,17.608,18.542,67.033,4.175,9.0,1.0
2022.08.20 08:28:06.720,17.773,35.126,67.143,4.193,9.0,2.0
2022.08.20 08:28:08.459,18.261,73.712,67.286,4.193,9.0,3.0
2022.08.20 08:28:10.179,18.717,74.726,68.047,4.106,9.0,4.0
2022.08.20 08:28:11.899,19.237,75.219,68.633,4.106,9.0,5.0
2022.08.20 08:28:13.220,20.298,78.58,68.99,4.106,9.0,6.0
